,Ratio of life expectancy at birth of females to males,Total fertility rate (TFR)_1970.0,Total fertility rate (TFR)_1990.0,Total fertility rate (TFR)_2011.0,Neonatal mortality rate,Proportion of new borns protected against tetanus,Proportion of 1 year-old children fully immunised against Haemophilus influenzae type B,Debt service as a percentage of exports of goods and services,Average annual rate of reduction of under-five mortality rate_1970-1990,Average annual rate of reduction of under-five mortality rate_1990-2000,Average annual rate of reduction of under-five mortality rate_1990-2011,Average annual rate of reduction of under-five mortality rate_2000-2011,Average annual rate of reduction of total fertility rate_1970-1990,Average annual rate of reduction of total fertility rate_1990-2011,Proportion of population with access to improved sanitation_Percent_Rural,Proportion of population with access to improved sanitation_Percent_Total,Proportion of population with access to improved sanitation_Percent_Urban,Proportion of population with access to improved sanitation_Ratio_Ratio of urban to rural,Proportion of women 20-24 year-olds who gave birth before age 18,Proportion of pupils starting grade 1 who reach grade 5 (survey data),Population size_Percent_Total 10-19 yr,Population size_Thousand_Total,Population size_Thousand_Total 10-19 yr,Population size_Thousand_Total <18 yr,Population size_Thousand_Total <5 yr,Proportion of 1 year-old children immunised against TB (BCG),Annual number of under-five deaths,Prevalence of underweight (severe) - WHO,Prevalence of wasting (moderate and severe) - WHO,Institutional deliveries,Antenatal care coverage for at least four visits,Life expectancy at birth_1970.0,Life expectancy at birth_1990.0,Life expectancy at birth_2011.0,Proportion of 1 year-old children fully immunised against Hepatitis B,People living with HIVAIDS_Female 15+ yr,People living with HIVAIDS_Total,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Percent_Female 15-19 yr,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Percent_Female 15-24 yr,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Percent_Female 15-24 yr Poorest 20%,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Percent_Female 15-24 yr Richest 20%,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Percent_Male 15-19 yr,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Percent_Male 15-24 yr,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Percent_Male 15-24 yr Poorest 20%,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Percent_Male 15-24 yr Richest 20%,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Percent_Rural Female 15-24 yr,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Percent_Urban Female 15-24 yr,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Ratio_Female 15-24 yr Ratio of richest to poorest,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Ratio_Female 15-24 yr Ratio of urban to rural,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Ratio_Male 15-24 yr Ratio of richest to poorest,Contraceptive prevalence rate (CPR),Adult HIVAIDS prevalence rate_Female 15-24 yr,Adult HIVAIDS prevalence rate_Male 15-24 yr,Adult HIVAIDS prevalence rate_Total 15-24 yr,Adult HIVAIDS prevalence rate_Total 15-49 yr,Timely complementary feeding rate,Central government expenditure allocated to health',Child discipline_Total,Adolescent birth rate,Proportion of under-five children with suspected pneumonia taken to health provider,Proportion of 1 year-old children fully immunised against polio (OPV),Early initiation of breastfeeding (within one hour of birth),Under-five mortality rate (U5MR)_Deaths per 1000 live births_1970.0_Total,Under-five mortality rate (U5MR)_Deaths per 1000 live births_1990.0_Total,Under-five mortality rate (U5MR)_Deaths per 1000 live births_2000.0_Total,Under-five mortality rate (U5MR)_Deaths per 1000 live births_2011.0_Female,Under-five mortality rate (U5MR)_Deaths per 1000 live births_2011.0_Male,Under-five mortality rate (U5MR)_Deaths per 1000 live births_2011.0_Total,Under-five mortality rate (U5MR)_Rank_2011.0_Total,Exclusive breastfeeding rate,Continued breastfeeding rate,Maternal mortality ratio reported,Maternal mortality ratio (MMR),Crude death rate (CDR)_1970.0,Crude death rate (CDR)_1990.0,Crude death rate (CDR)_2011.0,Proportion of households consuming iodized salt,Proportion of 1 year-old children immunised against DPT1,Crude birth rate (CBR)_1970.0,Crude birth rate (CBR)_1990.0,Crude birth rate (CBR)_2011.0,Annual number of births (Births),Proportion of births attended by skilled health personnel_Percent_Poorest 20%,Proportion of births attended by skilled health personnel_Percent_Richest 20%,Proportion of births attended by skilled health personnel_Percent_Rural,Proportion of births attended by skilled health personnel_Percent_Total,Proportion of births attended by skilled health personnel_Percent_Urban,Proportion of births attended by skilled health personnel_Ratio_Ratio of richest to poorest,Proportion of births attended by skilled health personnel_Ratio_Ratio of urban to rural,Infant mortality rate (IMR)_1990.0,Infant mortality rate (IMR)_2011.0,Caesarean section,Prevalence of overweight (moderate and severe) - WHO,Proportion of population with sustainable access to an improved water source_Rural,Proportion of population with sustainable access to an improved water source_Total,Proportion of population with sustainable access to an improved water source_Urban,Proportion of 1 year-old children immunised against measles,Proportion of under-five children with suspected pneumonia receiving antibiotics,Antenatal care coverage (ANC),Prevalence of underweight (moderate and severe) - WHO_Percent_Poorest 20%,Prevalence of underweight (moderate and severe) - WHO_Percent_Richest 20%,Prevalence of underweight (moderate and severe) - WHO_Percent_Rural,Prevalence of underweight (moderate and severe) - WHO_Percent_Total <5 yr,Prevalence of underweight (moderate and severe) - WHO_Percent_Urban,Prevalence of underweight (moderate and severe) - WHO_Ratio_Ratio of poorest to richest,Prevalence of underweight (moderate and severe) - WHO_Ratio_Ratio of rural to urban,Routine EPI vaccines financed by government,Prevalence of stunting (moderate and severe) - WHO,Reduction in under-five mortality rate_1990.0,Reduction in under-five mortality rate_2000.0,Birth registration_Poorest 20%,Birth registration_Ratio of richest to poorest,Birth registration_Ratio of urban to rural,Birth registration_Richest 20%,Birth registration_Rural,Birth registration_Total,Birth registration_Urban,Proportion of infants with low birth weight,Lifetime risk of maternal death,Proportion of under-five children with diarrhoea receiving oral rehydration and continued feeding_Percent_Total <5 yr,Condom use at last high-risk sex_Female 15-24 yr,Condom use at last high-risk sex_Male 15-24 yr,Proportion of 1 year-old children fully immunised against DPT
Central African Republic,0.47826086956521774,0.6612903225806452,0.6081081081081081,0.576271186440678,0.9183673469387754,0.6923076923076923,0.49438202247191004,0.04054054054054054,0.19387755102040813,0.45222929936305734,0.1640625,0.10828025477707007,0.13559322033898305,0.2647058823529412,0.25773195876288657,0.27472527472527475,0.2962962962962962,0.07692307692307694,0.8148148148148148,0.5308641975308641,0.8333333333333333,0.0006470302293042255,0.000841757857101186,0.000950549238948959,0.0010302482773090166,0.6710526315789473,0.0036158518947063925,0.42105263157894735,0.30434782608695654,0.4835164835164836,0.3404255319148936,0.19999999999999996,0.34782608695652184,0.0,0.4230769230769231,0.004066937795853057,0.0037942292420365307,0.23333333333333334,0.23809523809523808,0.22950819672131148,0.28985507246376807,0.42105263157894735,0.3684210526315789,0.32075471698113206,0.40677966101694907,0.1875,0.25,0.027874564459930314,0.12068965517241384,0.045454545454545456,0.13095238095238093,0.16339869281045752,0.1746031746031746,0.16666666666666663,0.17374517374517373,0.5189873417721519,0.125,0.9473684210526315,0.6666666666666667,0.20238095238095233,0.23529411764705882,0.4375,0.5916666666666667,0.5292207792207793,0.7088607594936708,0.8908045977011494,0.875,0.8852459016393442,0.025773195876288662,0.39285714285714285,0.3296703296703297,0.2571428571428571,0.8087431693989071,0.7407407407407407,0.5,1.0,0.65,0.35185185185185186,0.717391304347826,0.6739130434782609,0.675,0.0011402846268899847,0.31632653061224486,0.7796610169491526,0.35416666666666663,0.4888888888888889,0.7536231884057971,0.06130268199233716,0.10256410256410259,0.6858974358974359,0.905982905982906,0.08163265306122448,0.04,0.47311827956989255,0.5352112676056339,0.8333333333333333,0.47887323943661975,0.32941176470588235,0.5675675675675675,0.4464285714285714,0.5428571428571428,0.5,0.5227272727272727,0.5116279069767441,0.035294117647058816,0.09677419354838712,0.372162162162162,0.6785714285714285,0.37410071942446044,0.21052631578947367,0.4545454545454546,0.06837606837606838,0.13725490196078427,0.8387096774193549,0.510204081632653,0.5979381443298969,0.7684210526315789,0.4117647058823529,0.00043162644692956633,0.07462686567164178,0.7123287671232876,0.8311688311688312,0.41558441558441556
Chad,0.43478260869565233,0.741935483870968,0.7297297297297298,0.8135593220338984,0.836734693877551,0.3076923076923077,0.1348314606741573,0.04054054054054054,0.15306122448979592,0.5286624203821656,0.2265625,0.14012738853503184,0.10169491525423728,0.19117647058823528,0.030927835051546393,0.043956043956043966,0.13580246913580246,0.5256410256410257,0.8518518518518519,0.9259259259259258,0.8333333333333333,0.0016619174042191217,0.002225241067782343,0.00271481937072553,0.003205042893087473,0.3947368421052631,0.0114260919872722,0.6842105263157894,0.6956521739130435,0.07692307692307693,0.18085106382978722,0.25,0.39130434782608703,0.05714285714285716,0.01282051282051283,0.0066004400293352885,0.006147239624694845,0.13333333333333333,0.12698412698412698,0.09836065573770492,0.21739130434782608,0.5542560103963614,0.5559588626739262,0.4118129614438056,0.6455416359616797,0.09375,0.20588235294117646,0.07317073170731705,0.2931034482758621,0.12371541501976276,0.011904761904761904,0.13071895424836602,0.12698412698412698,0.12962962962962965,0.11583011583011582,0.3924050632911392,0.25,0.8070175438596491,0.9696969696969697,0.15476190476190477,0.0,0.26250000000000007,0.6777777777777778,0.6558441558441559,0.780590717299578,0.9080459770114943,0.9114583333333334,0.912568306010929,0.015463917525773196,0.023809523809523808,0.6263736263736264,0.5238095238095238,0.9999999999999999,0.7037037037037037,0.5,1.0,0.54,0.0,0.782608695652174,0.8043478260869564,0.9000000000000001,0.003768862825240274,0.061224489795918366,0.3389830508474575,0.08333333333333334,0.1444444444444445,0.42028985507246375,0.2528735632183908,0.3504273504273504,0.6923076923076923,0.811965811965812,0.02040816326530612,0.07999999999999999,0.39784946236559143,0.3098591549295775,0.375,0.0,0.32941176470588235,0.36486486486486486,0.5714285714285714,0.6,0.6956521739130435,0.6590909090909092,0.48837209302325585,0.043137254901960784,0.2580645161290323,0.11,0.6428571428571428,0.48920863309352525,0.2631578947368421,0.04040404040404041,0.7008547008547008,0.8039215686274509,0.4193548387096775,0.07142857142857142,0.13402061855670103,0.3894736842105263,0.5882352941176471,0.0,0.02985074626865672,0.6849315068493151,0.5478595478595482,0.0
Chile,0.5217391304347823,0.3387096774193549,0.17567567567567569,0.11864406779661019,0.08163265306122448,0.7609890109890114,0.943820224719101,0.20270270270270271,0.7959183673469388,0.8152866242038217,0.4296875,0.20382165605095542,0.47457627118644063,0.3529411764705882,0.8247422680412371,0.9560439560439561,0.9753086419753088,0.03846153846153845,0.35802469135802406,0.8689458689458691,0.4444444444444444,0.0024903525874936426,0.0022910815338328316,0.0020909364812914423,0.0019133182292881737,0.894736842105263,0.0002892681515765114,0.09398496240601527,0.1115311909262761,1.0,0.800531914893617,0.7,0.891304347826087,0.8857142857142857,0.9358974358974359,0.00026668444562970864,0.001470631489161446,0.5633333333333332,0.6123642439431921,0.4128166915052164,0.6890645586297768,0.6340852130325807,0.6586921850079754,0.3632075471698113,0.7076271186440678,0.46484375,0.5943627450980397,0.08140639847956935,0.12787356321839136,0.1363636363636364,0.6428571428571428,0.018518518518518493,0.031746031746031744,0.009259259259259259,0.015444015444015444,0.716094032549729,0.25,0.6959064327485386,0.26767676767676774,0.6104497354497357,0.911764705882353,0.539375,0.19166666666666665,0.042207792207792215,0.02953586497890295,0.034482758620689655,0.041666666666666664,0.03825136612021858,0.7216494845360825,0.39026915113871663,0.3481518481518484,0.009523809523809525,0.0209471766848816,0.25925925925925924,0.13333333333333336,0.33333333333333337,0.662666666666667,0.9814814814814814,0.4130434782608696,0.28260869565217395,0.15000000000000002,0.0017992802878848458,0.6466836734693877,0.9088983050847458,0.9895833333333334,1.0,1.0,0.05076628352490422,0.0,0.07051282051282051,0.05128205128205129,0.5005370569280346,0.36000000000000004,0.7311827956989247,0.9436619718309859,0.9791666666666667,0.8873239436619719,0.48778280542986463,0.9276629570747219,0.2291666666666661,0.1023809523809523,0.19409937888198758,0.1145833333333334,0.10797342192691022,0.2173202614379086,0.3870967741935484,0.19,0.2779503105590054,0.7338129496402879,0.35789473684210527,0.796425796425796,0.01775147928994103,0.05322128851540586,0.9123242349048796,0.8432944606413989,0.9999999999999999,0.8842105263157896,0.1764705882352941,0.08573670786737296,0.4925373134328358,0.537982565379826,0.7077922077922079,0.9350649350649352
China,0.3913043478260869,0.5806451612903227,0.13513513513513511,0.0847457627118644,0.16326530612244897,0.8653846153846154,0.49999999999999994,0.02702702702702703,0.4795918367346938,0.6751592356687898,0.6015625,0.5796178343949044,0.847457627118644,0.38235294117647056,0.5463917525773195,0.6043956043956045,0.6790123456790123,0.05128205128205128,0.07407407407407407,0.9876543209876543,0.38888888888888884,0.19432032336802957,0.16286097660579896,0.14402859803048734,0.12871057695469257,1.0,0.03601388487127567,0.1754385964912279,0.13043478260869565,0.9780219780219782,0.8457446808510638,0.7250000000000001,0.782608695652174,0.7142857142857144,1.0,0.015334355623708246,0.02291243860113533,0.2722222222222217,0.30158730158730157,0.2540983606557377,0.5144927536231885,0.38596491228070173,0.4210526315789474,0.18867924528301888,0.6610169491525424,0.22395833333333284,0.2892156862745103,0.05749128919860628,0.1666666666666672,0.2636363636363636,0.9642857142857142,0.0,0.0,0.0,0.003861003861003861,0.35443037974683544,0.125,0.14035087719298245,0.025252525252525252,0.7619047619047619,1.0,0.4125000000000001,0.2888888888888889,0.1396103896103896,0.1308016877637131,0.06896551724137931,0.06770833333333333,0.07103825136612021,0.5876288659793815,0.3214285714285714,0.5054945054945055,0.014285714285714285,0.031876138433515486,0.2222222222222222,0.16666666666666669,0.4,0.97,1.0,0.5652173913043478,0.23913043478260868,0.10000000000000003,0.1211515393842463,0.7551020408163265,0.9237288135593219,0.9895833333333334,1.0,1.0,0.013409961685823757,0.0,0.21794871794871795,0.09401709401709402,0.5306122448979591,0.24000000000000002,0.8387096774193549,0.8732394366197184,0.9583333333333333,1.0,0.9058823529411765,0.9189189189189191,0.25,0.17142857142857143,0.06521739130434782,0.06818181818181818,0.0,0.08235294117647059,0.838709677419355,1.0,0.12499999999999997,0.8561151079136691,0.7684210526315789,0.7323232323232325,0.038461538461538464,0.052287581699347024,0.9354838709677419,0.8775510204081631,0.8934707903780073,0.9263157894736842,0.08823529411764705,0.06611732391602904,0.6069651741293537,0.7945205479452055,0.7792207792207793,1.0
Colombia,0.6086956521739131,0.5967741935483872,0.24324324324324328,0.20338983050847453,0.2040816326530612,0.6730769230769231,0.8426966292134832,0.2567567567567568,0.6122448979591836,0.6687898089171975,0.3984375,0.27388535031847133,0.6101694915254237,0.29411764705882354,0.6185567010309279,0.7472527472527474,0.7777777777777779,0.05128205128205128,0.35185185185185186,0.9382716049382716,0.6111111111111112,0.006766923906966657,0.007283289022977489,0.00722698327477352,0.007059862435237623,0.7894736842105263,0.0023141452126120912,0.05263157894736842,0.043478260869565216,0.9890109890109892,0.8829787234042553,0.675,0.7608695652173912,0.7428571428571429,0.8205128205128205,0.0018667911194079603,0.00438248183770111,0.31666666666666665,0.3492063492063492,0.24590163934426232,0.42028985507246375,0.6340852130325807,0.6586921850079754,0.3632075471698113,0.7076271186440678,0.3125,0.38235294117647056,0.04878048780487806,0.08620689655172414,0.1363636363636364,0.8928571428571428,0.0,0.047619047619047616,0.018518518518518517,0.015444015444015444,0.8987341772151899,0.3125,0.6959064327485386,0.4242424242424243,0.6071428571428571,0.7941176470588236,0.6125,0.2555555555555556,0.09090909090909091,0.08860759493670885,0.08045977011494253,0.09374999999999999,0.08743169398907104,0.520618556701031,0.49999999999999994,0.3406593406593407,0.03,0.0819672131147541,0.2222222222222222,0.13333333333333336,0.26666666666666666,0.662666666666667,0.9259259259259258,0.6086956521739131,0.3695652173913043,0.275,0.006723236631273416,0.836734693877551,0.983050847457627,0.8541666666666666,0.9888888888888889,0.9710144927536233,0.007662835249042141,0.008547008547008558,0.14743589743589744,0.11111111111111113,0.8571428571428571,0.16,0.6989247311827957,0.8873239436619719,0.9791666666666667,0.8450704225352114,0.48778280542986463,0.9594594594594597,0.08928571428571427,0.05714285714285714,0.08695652173913043,0.04545454545454545,0.046511627906976744,0.09803921568627451,0.29032258064516137,0.19,0.17857142857142855,0.6978417266187051,0.4631578947368421,0.796425796425796,0.01775147928994103,0.039215686274509776,0.9123242349048796,0.9489795918367346,0.9690721649484536,0.9684210526315791,0.1764705882352941,0.016284088679615456,0.6417910447761194,0.43835616438356156,0.7077922077922079,0.8181818181818181
Comoros,0.3913043478260869,0.838709677419355,0.5810810810810811,0.6440677966101696,0.6326530612244897,0.7884615384615385,0.8202247191011236,0.04054054054054054,0.33673469387755095,0.5923566878980892,0.3046875,0.21019108280254778,0.3220338983050847,0.20588235294117646,0.27835051546391754,0.29670329670329676,0.38271604938271603,0.10256410256410257,0.5022583559168926,0.0,0.7222222222222221,0.00010872761152114688,0.00011751273054580912,0.00016582508172322162,0.00019415013128619766,0.6973684210526316,0.0002892681515765114,0.30200501253132844,0.3603864734299517,0.5279503105590067,0.47517730496453936,0.3500000000000001,0.5000000000000001,0.37142857142857144,0.7948717948717949,0.03455637783259624,0.030404815827916414,0.42072072072072,0.42940685045948246,0.3046007403490213,0.5128564749883117,0.5542560103963614,0.5559588626739262,0.4118129614438056,0.6455416359616797,0.364864864864864,0.4833068362480132,0.10846352703158363,0.16821994408201382,0.12371541501976276,0.2619047619047619,0.1924473493100941,0.0,0.19197530864197498,0.0,0.24050632911392408,0.125,0.8759398496240599,0.4747474747474748,0.5119047619047619,0.7941176470588236,0.2125,0.5722222222222223,0.37662337662337664,0.40506329113924044,0.41379310344827586,0.43229166666666663,0.42076502732240434,0.16494845360824742,0.23809523809523808,0.47252747252747257,0.18095238095238095,0.2531876138433516,0.5555555555555556,0.3,0.5333333333333333,0.8200000000000001,0.9074074074074074,0.8043478260869564,0.5869565217391305,0.7250000000000001,0.00019251558635804936,0.4795918367346938,0.6101694915254238,0.5520833333333334,0.5777777777777777,0.6956521739130435,0.022988505747126436,0.03418803418803418,0.5192307692307692,0.4871794871794873,0.08909905425584877,0.84,0.9677419354838711,0.9295774647887324,0.8125,0.6197183098591549,0.4291560102301788,0.6621621621621623,0.4312770562770571,0.34112554112553994,0.4531772575250827,0.41313131313131374,0.3225998807394163,0.07082590612002392,0.27956989247311936,0.372162162162162,0.5988095238095231,0.60431654676259,0.3684210526315789,0.7171717171717172,0.025641025641025647,0.05882352941176469,0.9247311827956989,0.8265306122448979,0.8247422680412371,0.8631578947368421,0.7352941176470588,0.0020404159309397683,0.11940298507462685,0.40481813887576706,0.5478595478595482,0.7922077922077921
Congo,0.3913043478260869,0.709677419354839,0.5540540540540542,0.576271186440678,0.6326530612244897,0.75,0.898876404494382,0.04054054054054054,0.16326530612244897,0.5222929936305732,0.21875,0.1337579617834395,0.2542372881355932,0.22058823529411764,0.12371134020618557,0.09890109890109891,0.012345679012345678,0.05128205128205128,0.5185185185185185,0.9135802469135803,0.7777777777777777,0.0005969924558322919,0.0007409135989732221,0.0008789635479318305,0.00099736801313958,0.9473684210526316,0.00202487706103558,0.15789473684210525,0.34782608695652173,0.9120879120879123,0.47517730496453936,0.4750000000000001,0.5000000000000001,0.2571428571428571,0.8846153846153846,0.0026001733448896593,0.0024118356422247714,0.1,0.09523809523809523,0.0819672131147541,0.13043478260869565,0.2807017543859649,0.2982456140350877,0.18867924528301888,0.30508474576271183,0.078125,0.07352941176470588,0.05574912891986062,0.10344827586206898,0.09999999999999999,0.4880952380952381,0.1568627450980392,0.1746031746031746,0.15740740740740738,0.12355212355212354,0.7974683544303797,0.186011904761905,0.8759398496240599,0.6616161616161617,0.4642857142857143,0.8676470588235294,0.38750000000000007,0.3861111111111111,0.3668831168831169,0.4430379746835442,0.5287356321839081,0.5260416666666666,0.5300546448087432,0.12371134020618556,0.21428571428571425,0.2087912087912088,0.37142857142857144,0.5081967213114754,0.4074074074074074,0.33333333333333337,0.6666666666666666,0.8200000000000001,0.8333333333333333,0.717391304347826,0.6086956521739131,0.675,0.0010588357249692714,0.38775510204081626,0.9152542372881355,0.8541666666666666,0.9222222222222223,0.9710144927536233,0.05363984674329501,0.008547008547008558,0.4487179487179487,0.5299145299145299,0.04081632653061225,0.32,0.2688172043010753,0.5915492957746479,0.8958333333333333,0.8732394366197184,0.4291560102301788,0.9189189189189191,0.26785714285714285,0.14285714285714285,0.30434782608695654,0.22727272727272727,0.16279069767441862,0.10196078431372549,0.4193548387096775,0.09,0.48214285714285715,0.47482014388489213,0.25263157894736843,0.686868686868687,0.025641025641025647,0.07843137254901955,0.903225806451613,0.7448979591836734,0.8041237113402062,0.8736842105263158,0.38235294117647056,0.0009417304296645086,0.3582089552238805,0.2602739726027397,0.4025974025974026,0.8831168831168832
Cook Islands,0.5434782608695654,0.6612903225806452,0.45945945945945954,0.46610169491525427,0.08163265306122448,0.6682692307692308,0.9325842696629212,0.04054054054054054,0.6326530612244897,0.535031847133758,0.40625,0.41401273885350315,0.3220338983050847,0.25,0.9999999999999999,1.0,1.0,0.012820512820512817,0.05555555555555555,0.8518518518518519,0.8333333333333333,2.8840215257598642e-06,1.1251218882045556e-05,3.6245919502343526e-06,3.131453730422543e-06,0.986842105263158,0.0,0.0,0.13043478260869565,1.0,0.601063829787234,0.6499999999999999,0.7499999999999999,0.6857142857142855,0.9230769230769231,0.0005667044469631309,0.0004902104963871496,0.2416666666666667,0.30158730158730157,0.30327868852459017,0.26086956521739135,0.5087719298245613,0.49999999999999994,0.01886792452830189,0.49152542372881347,0.3203125,0.25735294117647056,0.010452961672473872,0.12931034482758622,0.1363636363636364,0.2976190476190476,0.00980392156862745,0.007936507936507936,0.009259259259259259,0.006756756756756758,0.5126582278481012,0.41666666666666685,0.662280701754386,0.23232323232323235,0.6964285714285714,0.911764705882353,0.5437500000000001,0.13333333333333333,0.042207792207792215,0.05485232067510548,0.034482758620689655,0.046875,0.04371584699453552,0.6907216494845361,0.49999999999999994,0.6648351648351648,0.0,0.09380692167577413,0.20370370370370366,0.15000000000000002,0.3,0.5750000000000001,0.9814814814814814,0.5978260869565217,0.46739130434782605,0.43750000000000006,1.1106668443733616e-05,0.8214285714285713,0.940677966101695,0.7708333333333334,1.0,0.9130434782608696,0.007662835249042141,0.01709401709401709,0.07051282051282051,0.05128205128205129,0.18367346938775508,0.19999999999999998,0.9811827956989249,0.9788732394366196,0.9583333333333333,0.8591549295774649,0.4392156862745094,1.0,0.0,0.0,0.28985507246376746,0.022727272727272728,0.2170542635658907,0.049673202614379214,0.21505376344086125,0.683333333333333,0.12499999999999997,0.7122302158273381,0.6210526315789473,0.3434343434343435,0.08119658119658119,0.13725490196078427,0.6451612903225806,0.39795918367346933,0.4742268041237113,0.5894736842105264,0.08823529411764705,0.009024916617618206,0.8507462686567164,0.06392694063926982,0.24675324675324675,0.922077922077922
Costa Rica,0.43478260869565233,0.5000000000000002,0.2567567567567568,0.11864406779661019,0.10204081632653061,0.7609890109890114,0.797752808988764,0.0945945945945946,0.7653061224489796,0.6496815286624203,0.34375,0.21656050955414013,0.5084745762711864,0.4852941176470589,0.9587628865979382,0.9450549450549451,0.9382716049382716,0.012820512820512817,0.14814814814814814,0.8689458689458691,0.5555555555555556,0.0006816384876133438,0.0006767399801645178,0.0006365689612599082,0.0005620959446108464,0.7236842105263157,0.0001446340757882557,0.09398496240601527,0.043478260869565216,0.9890109890109892,0.851063829787234,0.825,0.9347826086956522,0.8857142857142857,0.8076923076923077,0.0002000133342222815,0.00023530103826583136,0.5633333333333332,0.6123642439431921,0.4128166915052164,0.6890645586297768,0.6340852130325807,0.6586921850079754,0.3632075471698113,0.7076271186440678,0.46484375,0.5943627450980397,0.08140639847956935,0.12787356321839136,0.1363636363636364,0.9285714285714286,0.006535947712418302,0.0,0.0,0.007722007722007721,0.9746835443037974,0.4375,0.6959064327485386,0.33333333333333337,0.6104497354497357,0.75,0.539375,0.16111111111111112,0.03571428571428572,0.03797468354430379,0.040229885057471264,0.046875,0.04371584699453552,0.6907216494845361,0.16666666666666663,0.41758241758241765,0.010952380952380953,0.03460837887067396,0.14814814814814814,0.06666666666666667,0.2,0.662666666666667,0.7777777777777777,0.5,0.3695652173913043,0.2,0.0005257156396700579,0.6466836734693877,0.9088983050847458,0.9895833333333334,0.9888888888888889,1.0,0.05076628352490422,0.0,0.0641025641025641,0.05982905982905983,0.4081632653061224,0.28,0.903225806451613,0.9577464788732394,0.9999999999999998,0.7746478873239436,0.48778280542986463,0.8648648648648649,0.2291666666666661,0.1023809523809523,0.19409937888198758,0.0,0.10797342192691022,0.2173202614379086,0.3870967741935484,0.19,0.05357142857142857,0.6474820143884892,0.3894736842105263,0.796425796425796,0.01775147928994103,0.05322128851540586,0.9123242349048796,0.8432944606413989,0.8898781630740391,0.8842105263157896,0.20588235294117646,0.05042181675495389,0.4925373134328358,0.537982565379826,0.7077922077922079,0.8181818181818181
Croatia,0.6086956521739131,0.016129032258064557,0.05405405405405406,0.06779661016949151,0.04081632653061225,0.8269230769230769,0.9662921348314606,0.20608108108108109,0.6204081632653061,0.7388535031847134,0.4921875,0.3630573248407643,0.2711864406779661,0.19117647058823528,0.979381443298969,0.9890109890109892,0.9876543209876543,0.012820512820512817,0.03086419753086425,0.9876543209876543,0.16666666666666663,0.0006339079313620182,0.00039170910181936377,0.00036517763898611104,0.00033663127602042336,1.0,0.0,0.042105263157894736,0.19999999999999998,0.9905808477237045,0.7952127659574468,0.875,0.8478260869565216,0.8285714285714283,0.9743589743589745,0.0016167744516301086,0.0,0.6208333333333333,0.6071428571428571,0.42213114754098363,0.7644927536231885,0.5263157894736842,0.5263157894736841,0.32075471698113206,0.7288135593220338,0.48046875,0.6507352941176471,0.07229965156794424,0.12068965517241384,0.17272727272727278,0.6279761904761905,0.0016339869281045746,0.009523809523809525,0.0023148148148148147,0.007170435741864325,0.48607594936708853,0.4375,0.4280701754385964,0.060606060606060615,0.8761904761904761,0.9558823529411764,0.28500000000000003,0.07111111111111112,0.022727272727272728,0.016877637130801686,0.017241379310344827,0.020833333333333336,0.016393442622950817,0.845360824742268,0.2571428571428571,0.15824175824175823,0.004285714285714286,0.013661202185792351,0.25925925925925924,0.3,0.7333333333333334,0.67,0.962962962962963,0.10869565217391305,0.043478260869565216,0.04999999999999999,0.0003035822707953855,0.9836734693877551,0.9932203389830506,0.9895833333333334,1.0,0.9942028985507245,0.0,0.0,0.038461538461538464,0.017094017094017096,0.36734693877551017,0.7359999999999999,0.9677419354838711,0.9859154929577466,0.9999999999999998,0.9577464788732394,0.7788235294117647,0.9849849849849854,0.049999999999999996,0.05714285714285714,0.026086956521739132,0.027272727272727275,0.03255813953488372,0.06078431372549019,0.135483870967742,1.0,0.11785714285714283,0.7841726618705036,0.5684210526315789,0.9737373737373739,0.0,0.039215686274509776,0.9956989247311828,0.9918367346938775,0.9917525773195875,0.9894736842105263,0.14705882352941177,0.16029036688247988,0.4417910447761194,0.595890410958904,0.6493506493506493,0.9610389610389609
