Unnamed: 0,Ratio of life expectancy at birth of females to males,Total fertility rate (TFR)_1970.0,Total fertility rate (TFR)_1990.0,Total fertility rate (TFR)_2011.0,Neonatal mortality rate,Proportion of new borns protected against tetanus,Proportion of 1 year-old children fully immunised against Haemophilus influenzae type B,Debt service as a percentage of exports of goods and services,Average annual rate of reduction of under-five mortality rate_1970-1990,Average annual rate of reduction of under-five mortality rate_1990-2000,Average annual rate of reduction of under-five mortality rate_1990-2011,Average annual rate of reduction of under-five mortality rate_2000-2011,Average annual rate of reduction of total fertility rate_1970-1990,Average annual rate of reduction of total fertility rate_1990-2011,Proportion of population with access to improved sanitation_Percent_Rural,Proportion of population with access to improved sanitation_Percent_Total,Proportion of population with access to improved sanitation_Percent_Urban,Proportion of population with access to improved sanitation_Ratio_Ratio of urban to rural,Proportion of women 20-24 year-olds who gave birth before age 18,Population size_Percent_Total 10-19 yr,Population size_Thousand_Total,Population size_Thousand_Total 10-19 yr,Population size_Thousand_Total <18 yr,Population size_Thousand_Total <5 yr,Proportion of 1 year-old children immunised against TB (BCG),Annual number of under-five deaths,Prevalence of underweight (severe) - WHO,Prevalence of wasting (moderate and severe) - WHO,Institutional deliveries,Antenatal care coverage for at least four visits,Life expectancy at birth_1970.0,Life expectancy at birth_1990.0,Life expectancy at birth_2011.0,Proportion of 1 year-old children fully immunised against Hepatitis B,People living with HIVAIDS_Female 15+ yr,People living with HIVAIDS_Total,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Percent_Female 15-19 yr,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Percent_Female 15-24 yr,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Percent_Female 15-24 yr Poorest 20%,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Percent_Female 15-24 yr Richest 20%,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Percent_Male 15-19 yr,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Percent_Male 15-24 yr,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Percent_Male 15-24 yr Poorest 20%,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Percent_Male 15-24 yr Richest 20%,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Percent_Rural Female 15-24 yr,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Percent_Urban Female 15-24 yr,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Ratio_Female 15-24 yr Ratio of richest to poorest,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Ratio_Female 15-24 yr Ratio of urban to rural,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Ratio_Male 15-24 yr Ratio of richest to poorest,Contraceptive prevalence rate (CPR),Adult HIVAIDS prevalence rate_Female 15-24 yr,Adult HIVAIDS prevalence rate_Male 15-24 yr,Adult HIVAIDS prevalence rate_Total 15-24 yr,Adult HIVAIDS prevalence rate_Total 15-49 yr,Timely complementary feeding rate,Central government expenditure allocated to health',Child discipline_Total,Adolescent birth rate,Proportion of under-five children with suspected pneumonia taken to health provider,Proportion of 1 year-old children fully immunised against polio (OPV),Early initiation of breastfeeding (within one hour of birth),Under-five mortality rate (U5MR)_Deaths per 1000 live births_1970.0_Total,Under-five mortality rate (U5MR)_Deaths per 1000 live births_1990.0_Total,Under-five mortality rate (U5MR)_Deaths per 1000 live births_2000.0_Total,Under-five mortality rate (U5MR)_Deaths per 1000 live births_2011.0_Female,Under-five mortality rate (U5MR)_Deaths per 1000 live births_2011.0_Male,Under-five mortality rate (U5MR)_Deaths per 1000 live births_2011.0_Total,Under-five mortality rate (U5MR)_Rank_2011.0_Total,Exclusive breastfeeding rate,Continued breastfeeding rate,Maternal mortality ratio reported,Maternal mortality ratio (MMR),Crude death rate (CDR)_1970.0,Crude death rate (CDR)_1990.0,Crude death rate (CDR)_2011.0,Proportion of households consuming iodized salt,Proportion of 1 year-old children immunised against DPT1,Crude birth rate (CBR)_1970.0,Crude birth rate (CBR)_1990.0,Crude birth rate (CBR)_2011.0,Annual number of births (Births),Proportion of births attended by skilled health personnel_Percent_Poorest 20%,Proportion of births attended by skilled health personnel_Percent_Richest 20%,Proportion of births attended by skilled health personnel_Percent_Rural,Proportion of births attended by skilled health personnel_Percent_Total,Proportion of births attended by skilled health personnel_Percent_Urban,Proportion of births attended by skilled health personnel_Ratio_Ratio of richest to poorest,Proportion of births attended by skilled health personnel_Ratio_Ratio of urban to rural,Infant mortality rate (IMR)_1990.0,Infant mortality rate (IMR)_2011.0,Caesarean section,Prevalence of overweight (moderate and severe) - WHO,Proportion of population with sustainable access to an improved water source_Rural,Proportion of population with sustainable access to an improved water source_Total,Proportion of population with sustainable access to an improved water source_Urban,Proportion of 1 year-old children immunised against measles,Proportion of under-five children with suspected pneumonia receiving antibiotics,Antenatal care coverage (ANC),Prevalence of underweight (moderate and severe) - WHO_Percent_Poorest 20%,Prevalence of underweight (moderate and severe) - WHO_Percent_Richest 20%,Prevalence of underweight (moderate and severe) - WHO_Percent_Rural,Prevalence of underweight (moderate and severe) - WHO_Percent_Total <5 yr,Prevalence of underweight (moderate and severe) - WHO_Percent_Urban,Prevalence of underweight (moderate and severe) - WHO_Ratio_Ratio of poorest to richest,Prevalence of underweight (moderate and severe) - WHO_Ratio_Ratio of rural to urban,Routine EPI vaccines financed by government,Prevalence of stunting (moderate and severe) - WHO,Reduction in under-five mortality rate_1990.0,Reduction in under-five mortality rate_2000.0,Birth registration_Poorest 20%,Birth registration_Ratio of richest to poorest,Birth registration_Ratio of urban to rural,Birth registration_Richest 20%,Birth registration_Rural,Birth registration_Total,Birth registration_Urban,Proportion of infants with low birth weight,Lifetime risk of maternal death,Proportion of under-five children with diarrhoea receiving oral rehydration and continued feeding_Percent_Total <5 yr,Condom use at last high-risk sex_Female 15-24 yr,Condom use at last high-risk sex_Male 15-24 yr,Proportion of 1 year-old children fully immunised against DPT
Algeria,0.34782608695652173,0.8870967741935485,0.45945945945945954,0.1864406779661017,0.32653061224489793,0.8846153846153846,0.9529411764705882,0.013513513513513514,0.6020408163265306,0.6220472440944883,0.4033613445378151,0.3248407643312102,0.5084745762711864,0.6323529411764706,0.8762886597938144,0.945054945054945,0.9753086419753086,0.025641025641025654,0.16049382716049387,0.5555555555555556,0.02669278804946737,0.026306926463823356,0.025956211022188914,0.026940820438614916,1.0,0.012688821752265862,0.05263157894736842,0.17391304347826086,0.945054945054945,0.5780141843971628,0.475,0.7391304347826086,0.7142857142857143,0.9487179487179487,0.004139358399448086,0.004866940525093766,0.16666666666666666,0.1746031746031746,0.08196721311475409,0.2463768115942029,0.24561403508771928,0.16666666666666666,0.1320754716981132,0.3220338983050847,0.140625,0.17647058823529413,0.1010452961672474,0.13793103448275862,0.17272727272727273,0.6785714285714286,0.0032679738562091496,0.007936507936507934,0.0046296296296296285,0.007722007722007722,0.3037974683544304,0.3125,0.8771929824561403,0.015151515151515152,0.47619047619047616,0.9411764705882353,0.525,0.5166666666666667,0.19480519480519481,0.17721518987341772,0.14942528735632185,0.15625,0.15300546448087432,0.37628865979381443,0.07142857142857142,0.21978021978021978,0.04428571428571428,0.08652094717668488,0.48148148148148145,0.13333333333333333,0.26666666666666666,0.61,1.0,0.8478260869565217,0.4782608695652174,0.3,0.026203129613227044,0.8775510204081632,0.9661016949152542,0.9166666666666666,0.9444444444444444,0.9710144927536232,0.003831417624521076,0.008547008547008555,0.3141025641025641,0.20512820512820512,0.3469387755102041,0.48,0.7741935483870968,0.7605633802816901,0.6875,0.9436619718309859,0.6588235294117647,0.8513513513513513,0.07142857142857142,0.05714285714285714,0.06521739130434782,0.045454545454545456,0.046511627906976744,0.07450980392156863,0.22580645161290325,0.51,0.21428571428571427,0.6929824561403509,0.5263157894736842,0.6212121212121212,0.11965811965811966,0.03921568627450979,0.989247311827957,0.9897959183673469,0.9896907216494846,0.9894736842105263,0.0967741935483871,0.01628408867961546,0.11940298507462686,0.40481813887576706,0.5478595478595482,0.948051948051948
Andorra,0.4927536231883914,0.13440860215053718,0.06981981981982023,0.056497175141242396,0.0,0.8269230769230769,1.0,0.20608108108108109,0.6204081632653061,0.7401574803149605,0.453781512605042,0.3184713375796179,0.45621468926553727,0.2463235294117647,1.0,1.0,1.0,0.01282051282051282,0.03086419753086425,0.19444444444444445,5.639844013787935e-05,0.0052285273049878424,2.676587885763229e-05,2.333885686279086e-05,0.96875,0.0,0.042105263157894736,0.19999999999999998,0.9905808477237044,0.7952127659574468,0.8708333333333325,0.8822463768115935,0.8571428571428571,1.0,0.008364953432218006,0.010656664880633453,0.6208333333333333,0.6071428571428571,0.42213114754098363,0.7644927536231884,0.5263157894736842,0.5263157894736842,0.32075471698113206,0.7288135593220338,0.48046875,0.6507352941176471,0.07229965156794425,0.12068965517241381,0.17272727272727273,0.6279761904761905,0.0016339869281045748,0.009523809523809523,0.0023148148148148143,0.007170435741864325,0.4860759493670886,0.3125,0.4280701754385965,0.020202020202020204,0.8761904761904761,1.0,0.28500000000000003,0.07111111111111111,0.006493506493506494,0.004219409282700422,0.005747126436781609,0.010416666666666666,0.00546448087431694,0.9432989690721649,0.2571428571428572,0.15824175824175823,0.004693877551020409,0.007513661202185792,0.2037037037037037,0.225,0.577777777777778,0.67,1.0,0.20108695652173914,0.077898550724637,0.05625,0.00469318964668833,0.9836734693877551,0.9932203389830507,0.9895833333333334,0.9958333333333333,0.9942028985507245,0.0,0.0,0.01282051282051282,0.008547008547008548,0.5189504373177837,0.736,1.0,1.0,1.0,1.0,0.7788235294117647,0.9849849849849853,0.049999999999999996,0.05714285714285714,0.026086956521739136,0.02727272727272728,0.03255813953488372,0.06078431372549019,0.135483870967742,1.0,0.11785714285714285,0.7368421052631579,0.5157894736842106,0.9737373737373738,0.0,0.03921568627450979,0.9956989247311827,0.9918367346938776,0.9917525773195877,0.9894736842105263,0.08870967741935484,0.38558629259041277,0.4417910447761194,0.5958904109589042,0.6493506493506493,1.0
Angola,0.43478260869565216,0.870967741935484,0.7972972972972974,0.7118644067796609,0.8571428571428571,0.5,0.8470588235294118,0.05405405405405406,0.24703369719981016,0.49606299212598426,0.2605042016806723,0.21019108280254778,0.13559322033898302,0.30882352941176466,0.16494845360824742,0.5384615384615384,0.8148148148148148,0.4615384615384616,0.5022583559168926,0.8888888888888888,0.014550797555572871,0.019304067818886772,0.023185942560423972,0.0263884674928622,0.8552631578947368,0.07250755287009064,0.3684210526315789,0.34782608695652173,0.4065934065934066,0.47517730496453936,0.075,0.17391304347826086,0.08571428571428572,0.8333333333333334,0.04104863746119351,0.04090016074298982,0.42072072072072,0.36507936507936506,0.3046007403490213,0.5128564749883117,0.5542560103963614,0.47368421052631576,0.4118129614438056,0.6455416359616797,0.364864864864864,0.48330683624801324,0.10846352703158363,0.1682199440820138,0.12371541501976274,0.023809523809523808,0.09803921568627451,0.07936507936507936,0.09259259259259259,0.07722007722007722,0.7848101265822784,0.186011904761905,0.8759398496240599,0.8282828282828283,0.4366883116883119,0.7941176470588235,0.5875,0.5786175710594306,0.7694805194805194,0.8227848101265823,0.8505747126436781,0.8489583333333334,0.8524590163934426,0.03608247422680412,0.11904761904761904,0.38461538461538464,0.2813095238095238,0.4080145719489982,0.8888888888888888,0.7,0.8666666666666667,0.45,1.0,0.9130434782608695,0.9347826086956522,0.825,0.029561558901682904,0.3408649173955296,0.7324455205811137,0.22916666666666666,0.4111111111111111,0.5797101449275363,0.11466885604816629,0.15384615384615383,0.8910256410256411,0.8034188034188035,0.08909905425584878,0.22444444444444442,0.3333333333333333,0.30985915492957744,0.16666666666666666,0.8450704225352113,0.4291560102301788,0.7297297297297297,0.4312770562770571,0.34112554112553994,0.4531772575250827,0.3409090909090909,0.3225998807394163,0.07082590612002392,0.2795698924731193,0.372162162162162,0.4642857142857143,0.5175438596491229,0.37894736842105264,0.16161616161616163,0.15384615384615383,0.17647058823529407,0.44086021505376344,0.17346938775510204,0.26804123711340205,0.30526315789473685,0.2903225806451613,0.0009417304296645085,0.36318407960198956,0.40481813887576706,0.5478595478595482,0.8311688311688312
Antigua and Barbuda,0.5135869565217391,0.5625000000000001,0.30067567567567566,0.2192796610169491,0.061224489795918366,0.7609890109890115,1.0,0.13979496738117433,0.4558920342330479,0.8031496062992126,0.5882352941176471,0.46496815286624205,0.48993644067796605,0.36443014705882354,0.6945017182130588,0.7646835922697989,0.9753086419753086,0.06277630415561411,0.35802469135802406,0.6232638888888888,5.9366779092504575e-05,0.05268200758198068,5.353175771526458e-05,5.445733267984534e-05,0.9351179673321236,0.0,0.09398496240601528,0.1115311909262761,0.8193406593406594,0.800531914893617,0.65859375,0.7581521739130435,0.7241071428571428,1.0,0.07452077070911141,0.08306286221061636,0.6333333333333333,0.6984126984126984,0.4128166915052164,0.6890645586297768,0.9298245614035088,0.8421052631578947,0.3632075471698113,0.7076271186440678,0.46484375,0.5943627450980397,0.08140639847956936,0.12787356321839136,0.13636363636363638,0.685550082101806,0.01851851851851849,0.03458049886621317,0.02194787379972565,0.0285438499724214,0.716094032549729,0.25,0.6959064327485386,0.3333333333333333,0.6104497354497357,1.0,0.5393749999999999,0.25752688172043053,0.06818181818181818,0.046413502109704644,0.028735632183908046,0.036458333333333336,0.03278688524590164,0.7422680412371134,0.3902691511387167,0.34815184815184835,0.0,0.09275387067395265,0.28935185185185186,0.17916666666666667,0.35,0.662666666666667,1.0,0.5774456521739131,0.39741847826086957,0.2890625,0.05749234204310599,0.6466836734693877,0.9088983050847458,0.7473958333333334,1.0,0.886231884057971,0.05076628352490422,0.032051282051282055,0.11538461538461539,0.03418803418803419,0.5005370569280346,0.2365217391304348,0.8104340900039829,0.8727177882107465,0.8958333333333334,1.0,0.48778280542986463,1.0,0.2291666666666661,0.1023809523809523,0.19409937888198758,0.1145833333333334,0.1079734219269102,0.2173202614379086,0.38709677419354843,0.19,0.2779503105590054,0.8421052631578947,0.6736842105263158,0.7964257964257959,0.017751479289941034,0.05322128851540588,0.9123242349048796,0.8432944606413989,0.8898781630740391,0.8842105263157894,0.06451612903225806,0.026835638610947617,0.4925373134328358,0.537982565379826,0.7077922077922078,1.0
Argentina,0.6086956521739131,0.19354838709677424,0.22972972972972974,0.1864406779661017,0.14285714285714285,0.7609890109890115,0.9294117647058824,0.21621621621621623,0.41836734693877553,0.5826771653543308,0.35294117647058826,0.28662420382165604,0.13559322033898302,0.3235294117647059,0.6945017182130588,0.7646835922697989,0.7991769547325099,0.06277630415561411,0.35802469135802406,0.5,0.0302436635239378,0.027719819938226982,0.026991158338017362,0.026621856061490107,1.0,0.006042296072507553,0.0,0.043478260869565216,0.989010989010989,0.8829787234042553,0.8,0.8478260869565217,0.8,0.9230769230769231,0.011728182131769576,0.016788712270048224,0.5633333333333332,0.6123642439431921,0.4128166915052164,0.6890645586297768,0.6340852130325808,0.6586921850079756,0.3632075471698113,0.7076271186440678,0.46484375,0.5943627450980397,0.08140639847956936,0.12787356321839136,0.13636363636363638,0.8809523809523809,0.006535947712418301,0.015873015873015872,0.009259259259259259,0.011583011583011586,0.716094032549729,0.375,0.6959064327485386,0.3383838383838384,0.6104497354497357,0.9411764705882353,0.5393749999999999,0.125,0.07142857142857142,0.06751054852320675,0.06321839080459771,0.07291666666666667,0.06557377049180328,0.6237113402061856,0.3902691511387167,0.2857142857142857,0.02095238095238095,0.06830601092896176,0.2222222222222222,0.2,0.4666666666666667,0.662666666666667,0.9814814814814815,0.2826086956521739,0.2608695652173913,0.225,0.025501919102450546,0.6466836734693877,0.9088983050847458,0.7473958333333334,0.9444444444444444,0.886231884057971,0.05076628352490422,0.032051282051282055,0.12179487179487179,0.09401709401709402,0.5005370569280346,0.36,0.8104340900039829,0.8727177882107465,0.9583333333333334,0.9154929577464789,0.48778280542986463,0.9864864864864865,0.2291666666666661,0.1023809523809523,0.19409937888198758,0.022727272727272728,0.1079734219269102,0.2173202614379086,0.38709677419354843,0.19,0.08928571428571429,0.6403508771929824,0.4842105263157895,0.7964257964257959,0.017751479289941034,0.05322128851540588,0.9123242349048796,0.8432944606413989,0.9072164948453608,0.8842105263157894,0.12903225806451613,0.02138512850696488,0.4925373134328358,0.537982565379826,0.7077922077922078,0.922077922077922
Armenia,0.5652173913043478,0.20967741935483877,0.16216216216216217,0.10169491525423725,0.20408163265306123,0.8485576923076923,0.9529411764705882,0.4189189189189189,0.5946196660482377,0.7007874015748031,0.4789915966386555,0.3821656050955414,0.3220338983050847,0.36764705882352944,0.7938144329896907,0.8901098901098901,0.9382716049382716,0.03846153846153846,0.018518518518518517,0.3333333333333333,0.002293041842447989,0.0017045081159229808,0.0016929418377452424,0.0017426346457550508,0.9605263157894737,0.0006042296072507553,0.05263157894736842,0.17391304347826086,0.989010989010989,0.925531914893617,0.9,0.7608695652173914,0.7428571428571429,0.9487179487179487,0.0006324019776934565,0.0005358099660653688,0.13333333333333333,0.2222222222222222,0.02732240437158475,0.08212560386473435,0.03508771929824561,0.07017543859649122,0.0,0.0847457627118644,0.234375,0.17647058823529413,0.20209059233449478,0.017241379310344824,0.4636363636363636,0.6071428571428571,0.0,0.0,0.0,0.0038610038610038615,0.4177215189873418,0.125,0.5614035087719298,0.13636363636363635,0.5238095238095238,0.9558823529411765,0.35,0.3058080808080806,0.1331168831168831,0.10970464135021098,0.07471264367816093,0.08854166666666667,0.08743169398907104,0.520618556701031,0.40476190476190477,0.23076923076923078,0.004285714285714286,0.025500910746812388,0.07407407407407407,0.2,0.5333333333333333,0.97,0.9814814814814815,0.2826086956521739,0.2391304347826087,0.175,0.0016607617360496014,0.9897959183673469,1.0,0.9895833333333334,1.0,1.0,0.0,0.0,0.22435897435897437,0.11965811965811966,0.24489795918367346,0.64,0.967741935483871,0.971830985915493,0.9791666666666666,0.971830985915493,0.38823529411764707,0.9864864864864865,0.125,0.05714285714285714,0.13043478260869565,0.09090909090909091,0.046511627906976744,0.18823529411764706,0.6129032258064517,0.738,0.2857142857142857,0.7631578947368421,0.5894736842105263,1.0,0.0,0.03921568627450979,1.0,1.0,1.0,0.9894736842105263,0.12903225806451613,0.06611732391602904,0.3283582089552239,0.3561643835616438,1.0,0.948051948051948
Australia,0.43478260869565216,0.12903225806451618,0.08108108108108107,0.15254237288135591,0.04081632653061224,0.6682692307692307,0.9176470588235294,0.0777027027027027,0.46938775510204084,0.6377952755905512,0.3697478991596639,0.2611464968152866,0.44067796610169485,0.07352941176470587,1.0,1.0,1.0,0.01282051282051282,0.2169312169312167,0.2777777777777778,0.016768146754677915,0.011898698823684037,0.011567320646306755,0.01169276728825822,0.9170040485829961,0.0006042296072507553,0.10526315789473684,0.14130434782608695,0.989010989010989,0.9148936170212766,0.925,0.9565217391304348,0.9714285714285714,0.9102564102564102,0.002069679199724043,0.0037506697624575818,0.3285714285714283,0.35374149659863974,0.3044496487119443,0.37060041407867533,0.4824561403508772,0.4970760233918123,0.49528301886792453,0.5847457627118644,0.3463541666666672,0.37745098039215735,0.03334992533598815,0.1350574712643673,0.05454545454545456,0.7976190476190477,0.0,0.0,0.0,0.0038610038610038615,0.6745027124773961,0.375,0.6622807017543859,0.07575757575757576,0.6964285714285714,0.8970588235294118,0.7142857142857139,0.022222222222222223,0.00974025974025974,0.008438818565400843,0.011494252873563218,0.015625,0.01639344262295082,0.845360824742268,0.6005291005291,0.6593406593406593,0.05081632653061238,0.004553734061930784,0.2222222222222222,0.16666666666666666,0.4,0.575,0.8703703703703703,0.21739130434782608,0.10869565217391304,0.15,0.011256273988780633,0.7594752186588919,0.9225181598062951,0.6979166666666666,0.8936507936507935,0.8671497584541058,0.010946907498631801,0.02706552706552735,0.019230769230769232,0.017094017094017096,0.6122448979591837,0.12,1.0,1.0,1.0,0.9295774647887324,0.4392156862745094,0.972972972972973,0.13392857142857142,0.16428571428571428,0.28985507246376746,0.1875,0.2170542635658907,0.049673202614379214,0.21505376344086127,1.0,0.4375,0.6578947368421053,0.4421052631578947,0.5606060606060606,0.06125356125356153,0.10588235294117647,0.7401433691756268,0.5795918367346938,0.6512027491408938,0.688421052631579,0.12903225806451613,0.31724543849323134,0.5970149253731343,0.06392694063926983,0.24675324675324675,0.9090909090909091
Austria,0.4782608695652174,0.06451612903225806,0.02702702702702702,0.05084745762711861,0.04081632653061224,0.8269230769230769,0.8117647058823529,0.30968468468468513,0.6122448979591836,0.7480314960629921,0.4033613445378151,0.24203821656050956,0.5254237288135593,0.14705882352941177,1.0,1.0,1.0,0.01282051282051282,0.04012345679012351,0.16666666666666666,0.006235738058928949,0.003733488861142144,0.003363578776442458,0.0029562552026201755,0.868421052631579,0.0,0.046052631578947366,0.18478260869565216,1.0,0.7917933130699085,0.9,0.9130434782608695,0.9428571428571428,0.7948717948717948,0.0013797861331493618,0.0030362564743704233,0.62,0.6243386243386239,0.4459016393442623,0.7333333333333334,0.532163742690058,0.5789473684210527,0.37735849056603776,0.6723163841807915,0.49687499999999996,0.65,0.06202090592334495,0.11034482758620691,0.12424242424242454,0.8055555555555559,0.006535947712418301,0.03174603174603174,0.018518518518518517,0.011583011583011586,0.4430379746835443,0.5,0.5012531328320806,0.045454545454545456,0.8367346938775511,0.7647058823529411,0.3390625,0.044444444444444446,0.00974025974025974,0.008438818565400843,0.011494252873563218,0.015625,0.01092896174863388,0.865979381443299,0.2552910052910048,0.10714285714285714,0.0054285714285714284,0.0018214936247723133,0.37037037037037035,0.3,0.5333333333333333,0.6509090909090909,0.8888888888888888,0.10869565217391304,0.021739130434782608,0.025,0.002657218777679362,0.9846938775510204,0.9936440677966102,0.9884259259259262,1.0,0.9951690821256044,0.0,0.0,0.019230769230769232,0.017094017094017096,0.46938775510204084,0.12,1.0,1.0,1.0,0.676056338028169,0.7745098039215682,1.0,0.04846938775510196,0.04489795918367343,0.035326086956521736,0.03125,0.029069767441860465,0.13137254901960785,0.20161290322580647,0.5,0.11383928571428571,0.6929824561403509,0.42105263157894735,0.9769119769119767,0.0,0.03921568627450979,0.9938556067588324,0.9912536443148683,0.9911634756995577,0.9894736842105263,0.12903225806451613,0.7135569943103787,0.4157782515991477,0.6529680365296808,0.6709956709956715,0.7922077922077922
Azerbaijan,0.5652173913043478,0.43548387096774194,0.22972972972972974,0.1864406779661017,0.3673469387755102,0.8485576923076923,0.2823529411764706,0.013513513513513514,0.5946196660482377,0.5905511811023623,0.38655462184873945,0.3248407643312102,0.4915254237288136,0.3235294117647059,0.7731958762886598,0.8021978021978022,0.8271604938271605,0.025641025641025654,0.05555555555555555,0.3888888888888889,0.006898419730549031,0.005577643425116646,0.005411168509051328,0.006573778016352759,0.7763157894736842,0.004833836858006042,0.10526315789473684,0.30434782608695654,0.7582417582417582,0.4148936170212766,0.775,0.6956521739130435,0.6571428571428571,0.34615384615384615,0.0,0.0010716199321307376,0.016666666666666666,0.047619047619047616,0.01639344262295082,0.13043478260869565,0.0,0.0,0.0,0.0847457627118644,0.015625,0.04411764705882353,0.3310104529616725,0.41379310344827586,0.4636363636363636,0.5595238095238095,0.0,0.003174603174603173,0.0018518518518518508,0.0,0.8607594936708861,0.0625,0.6491228070175439,0.20202020202020202,0.27380952380952384,0.7205882352941176,0.3,0.3058080808080806,0.288961038961039,0.2742616033755274,0.23563218390804597,0.234375,0.23497267759562843,0.30927835051546393,0.13095238095238096,0.15384615384615385,0.011428571428571429,0.037340619307832425,0.14814814814814814,0.16666666666666666,0.4,0.54,0.6296296296296297,0.41304347826086957,0.3695652173913043,0.3,0.0067168585769117215,0.7551020408163265,1.0,0.7916666666666666,0.8666666666666667,0.9565217391304348,0.01149425287356322,0.017094017094017092,0.44871794871794873,0.3162393162393162,0.08163265306122448,0.52,0.6881720430107527,0.7183098591549296,0.75,0.5492957746478874,0.6745098039215682,0.6891891891891891,0.25,0.05714285714285714,0.2391304347826087,0.1590909090909091,0.06976744186046512,0.2549019607843137,0.774193548387097,0.78,0.39285714285714285,0.6754385964912281,0.5263157894736842,0.9191919191919192,0.008547008547008555,0.03921568627450979,0.967741935483871,0.9183673469387755,0.9381443298969072,0.9578947368421052,0.22580645161290322,0.038650186384147536,0.14925373134328357,0.3561643835616438,0.2597402597402597,0.6753246753246753
Bahamas,0.5652173913043478,0.2580645161290323,0.17567567567567569,0.13559322033898302,0.12244897959183673,0.9230769230769231,0.9882352941176471,0.13979496738117433,0.22448979591836735,0.5433070866141733,0.20168067226890754,0.10191082802547771,0.3728813559322034,0.338235294117647,1.0,1.0,1.0,0.01282051282051282,0.35802469135802406,0.5,0.0002500825569271755,0.0001560754419399356,0.00020297458133704488,0.00020227009281085414,0.9351179673321236,0.0,0.09398496240601528,0.1115311909262761,0.8193406593406594,0.800531914893617,0.8,0.782608695652174,0.8,0.9487179487179487,0.0006898930665746809,0.0010716199321307376,0.5633333333333332,0.6123642439431921,0.4128166915052164,0.6890645586297768,0.6340852130325808,0.6586921850079756,0.3632075471698113,0.7076271186440678,0.46484375,0.5943627450980397,0.08140639847956936,0.12787356321839136,0.13636363636363638,0.4880952380952381,0.026143790849673203,0.03174603174603174,0.02777777777777778,0.10424710424710425,0.716094032549729,0.1875,0.6959064327485386,0.20202020202020202,0.6104497354497357,0.9705882352941176,0.5393749999999999,0.05,0.05194805194805195,0.05485232067510549,0.07471264367816093,0.078125,0.07650273224043716,0.5463917525773195,0.3902691511387167,0.34815184815184835,0.0,0.040983606557377046,0.1111111111111111,0.13333333333333333,0.26666666666666666,0.662666666666667,1.0,0.34782608695652173,0.30434782608695654,0.175,0.00011071744906997343,0.6466836734693877,0.9088983050847458,0.7473958333333334,0.9888888888888889,0.886231884057971,0.05076628352490422,0.032051282051282055,0.08333333333333333,0.10256410256410256,0.5005370569280346,0.2365217391304348,0.8104340900039829,0.8727177882107465,0.9583333333333334,0.8732394366197183,0.48778280542986463,0.972972972972973,0.2291666666666661,0.1023809523809523,0.19409937888198758,0.1145833333333334,0.1079734219269102,0.2173202614379086,0.38709677419354843,0.19,0.2779503105590054,0.43859649122807015,0.2,0.7964257964257959,0.017751479289941034,0.05322128851540588,0.9123242349048796,0.8432944606413989,0.8898781630740391,0.8842105263157894,0.25806451612903225,0.042574063174416324,0.4925373134328358,0.537982565379826,0.7077922077922078,0.987012987012987
