,Ratio of life expectancy at birth of females to males,Total fertility rate (TFR)_1970.0,Total fertility rate (TFR)_1990.0,Total fertility rate (TFR)_2011.0,Neonatal mortality rate,Proportion of new borns protected against tetanus,Proportion of 1 year-old children fully immunised against Haemophilus influenzae type B,Debt service as a percentage of exports of goods and services,Average annual rate of reduction of under-five mortality rate_1970-1990,Average annual rate of reduction of under-five mortality rate_1990-2000,Average annual rate of reduction of under-five mortality rate_1990-2011,Average annual rate of reduction of under-five mortality rate_2000-2011,Average annual rate of reduction of total fertility rate_1970-1990,Average annual rate of reduction of total fertility rate_1990-2011,Proportion of population with access to improved sanitation_Percent_Rural,Proportion of population with access to improved sanitation_Percent_Total,Proportion of population with access to improved sanitation_Percent_Urban,Proportion of population with access to improved sanitation_Ratio_Ratio of urban to rural,Proportion of women 20-24 year-olds who gave birth before age 18,Proportion of pupils starting grade 1 who reach grade 5 (survey data),Population size_Percent_Total 10-19 yr,Population size_Thousand_Total,Population size_Thousand_Total 10-19 yr,Population size_Thousand_Total <18 yr,Population size_Thousand_Total <5 yr,Proportion of 1 year-old children immunised against TB (BCG),Annual number of under-five deaths,Prevalence of underweight (severe) - WHO,Prevalence of wasting (moderate and severe) - WHO,Institutional deliveries,Antenatal care coverage for at least four visits,Life expectancy at birth_1970.0,Life expectancy at birth_1990.0,Life expectancy at birth_2011.0,Proportion of 1 year-old children fully immunised against Hepatitis B,People living with HIVAIDS_Female 15+ yr,People living with HIVAIDS_Total,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Percent_Female 15-19 yr,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Percent_Female 15-24 yr,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Percent_Female 15-24 yr Poorest 20%,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Percent_Female 15-24 yr Richest 20%,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Percent_Male 15-19 yr,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Percent_Male 15-24 yr,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Percent_Male 15-24 yr Poorest 20%,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Percent_Male 15-24 yr Richest 20%,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Percent_Rural Female 15-24 yr,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Percent_Urban Female 15-24 yr,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Ratio_Female 15-24 yr Ratio of richest to poorest,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Ratio_Female 15-24 yr Ratio of urban to rural,Proportion of 15-24 year-olds who have comprehensive knowledge of HIV_Ratio_Male 15-24 yr Ratio of richest to poorest,Contraceptive prevalence rate (CPR),Adult HIVAIDS prevalence rate_Female 15-24 yr,Adult HIVAIDS prevalence rate_Male 15-24 yr,Adult HIVAIDS prevalence rate_Total 15-24 yr,Adult HIVAIDS prevalence rate_Total 15-49 yr,Timely complementary feeding rate,Central government expenditure allocated to health',Child discipline_Total,Adolescent birth rate,Proportion of under-five children with suspected pneumonia taken to health provider,Proportion of 1 year-old children fully immunised against polio (OPV),Early initiation of breastfeeding (within one hour of birth),Under-five mortality rate (U5MR)_Deaths per 1000 live births_1970.0_Total,Under-five mortality rate (U5MR)_Deaths per 1000 live births_1990.0_Total,Under-five mortality rate (U5MR)_Deaths per 1000 live births_2000.0_Total,Under-five mortality rate (U5MR)_Deaths per 1000 live births_2011.0_Female,Under-five mortality rate (U5MR)_Deaths per 1000 live births_2011.0_Male,Under-five mortality rate (U5MR)_Deaths per 1000 live births_2011.0_Total,Under-five mortality rate (U5MR)_Rank_2011.0_Total,Exclusive breastfeeding rate,Continued breastfeeding rate,Maternal mortality ratio reported,Maternal mortality ratio (MMR),Crude death rate (CDR)_1970.0,Crude death rate (CDR)_1990.0,Crude death rate (CDR)_2011.0,Proportion of households consuming iodized salt,Proportion of 1 year-old children immunised against DPT1,Crude birth rate (CBR)_1970.0,Crude birth rate (CBR)_1990.0,Crude birth rate (CBR)_2011.0,Annual number of births (Births),Proportion of births attended by skilled health personnel_Percent_Poorest 20%,Proportion of births attended by skilled health personnel_Percent_Richest 20%,Proportion of births attended by skilled health personnel_Percent_Rural,Proportion of births attended by skilled health personnel_Percent_Total,Proportion of births attended by skilled health personnel_Percent_Urban,Proportion of births attended by skilled health personnel_Ratio_Ratio of richest to poorest,Proportion of births attended by skilled health personnel_Ratio_Ratio of urban to rural,Infant mortality rate (IMR)_1990.0,Infant mortality rate (IMR)_2011.0,Caesarean section,Prevalence of overweight (moderate and severe) - WHO,Proportion of population with sustainable access to an improved water source_Rural,Proportion of population with sustainable access to an improved water source_Total,Proportion of population with sustainable access to an improved water source_Urban,Proportion of 1 year-old children immunised against measles,Proportion of under-five children with suspected pneumonia receiving antibiotics,Antenatal care coverage (ANC),Prevalence of underweight (moderate and severe) - WHO_Percent_Poorest 20%,Prevalence of underweight (moderate and severe) - WHO_Percent_Richest 20%,Prevalence of underweight (moderate and severe) - WHO_Percent_Rural,Prevalence of underweight (moderate and severe) - WHO_Percent_Total <5 yr,Prevalence of underweight (moderate and severe) - WHO_Percent_Urban,Prevalence of underweight (moderate and severe) - WHO_Ratio_Ratio of poorest to richest,Prevalence of underweight (moderate and severe) - WHO_Ratio_Ratio of rural to urban,Routine EPI vaccines financed by government,Prevalence of stunting (moderate and severe) - WHO,Reduction in under-five mortality rate_1990.0,Reduction in under-five mortality rate_2000.0,Birth registration_Poorest 20%,Birth registration_Ratio of richest to poorest,Birth registration_Ratio of urban to rural,Birth registration_Richest 20%,Birth registration_Rural,Birth registration_Total,Birth registration_Urban,Proportion of infants with low birth weight,Lifetime risk of maternal death,Proportion of under-five children with diarrhoea receiving oral rehydration and continued feeding_Percent_Total <5 yr,Condom use at last high-risk sex_Female 15-24 yr,Condom use at last high-risk sex_Male 15-24 yr,Proportion of 1 year-old children fully immunised against DPT,Sub-region Name,Region Name
Azerbaijan,109,4.6,3,2.2,19,88.125,38,1,5.42727272727273,3.2,3.6,3.9,2.2,1.5,78,82,86,1.1,4,100,15,9306,1378,2430,846,82,8,2,7,78,45,65,65,71,48,1,7,3,5,1,12,2,5,2,14,2,7,10.3,3.3,6.3,51,0.1,0.12,0.12,0.1,83,1,75,41,36,80,32,123.090909090909,95,69,43,47,45,61,12,16,24,43,7,7,7,54,79,29,27,20,184,76,100,80,88,97,1.3,1.2,75,39,5,14,71,80,88,67,60.3333333333333,77,15,2,12,8,4,7,3.1,78,25,53,35,92,1.1,1,97,92,94,96,10,1000,21,33,29,74,Western Asia,Asia
Bahamas,109,3.5,2.6,1.9,7,92,98,10.3448275862069,1.8,2.6,1.4,0.4,1.5,1.6,100,100,100,1,20.3333333333333,89.3846153846154,17,347,58,95,27,94.0689655172414,0,1.78571428571429,2.56521739130435,83.56,81.25,66,69,76,95,3,7,35.8,40.5789473684211,25.1818181818182,50.5454545454546,38.1428571428571,42.5454545454546,21.25,50.75,30.75,44.4166666666667,3.13636363636364,1.64166666666667,2.7,45,0.5,0.3,0.4,2.8,71.5714285714286,3,77.6666666666667,41,64.2777777777778,97,51.15,31,22,17,15,17,16,107,33.7826086956522,33.6818181818182,0,47,6,6,5,66.2666666666667,99,26,24,15,5,65.375,94.625,75.75,99,92.15,2.325,1.375,18,14,25.5263157894737,6.91304347826087,82.3703703703704,90.962962962963,98,90,44.4615384615385,98,13.8333333333333,3.58333333333333,9.92857142857143,6.04166666666667,5.64285714285714,6.04166666666667,1.9,19,18.5652173913043,26,4,79.8461538461538,1.20769230769231,1.07142857142857,91.8461538461538,84.6428571428571,89.3181818181818,89,11,1100,44,46.2727272727273,63.5,98,Latin America and the Caribbean,Americas
Bahrain,102,6.5,3.7,2.5,4,94,99,12.875,6.9,5,3.4,2,2.8,1.9,86.6666666666667,91,100,1.16666666666667,5.5,99,11,1324,153,311,102,92.5714285714286,0,3.25,6.22222222222222,85.5833333333333,71.25,64,72,75,99,2.83333333333333,8,6,7.66666666666667,1.66666666666667,8.66666666666667,3,7,2,14,5.4,7.6,6.6,3.28,6.3,47.9166666666667,0.1,0.12,0.12,0.166666666666667,65.5555555555556,3,82.375,12,62.5,99,45.2222222222222,81,21,12,10,10,10,135,28.8,26.4444444444444,64.5,20,7,3,3,70.0909090909091,99,38,29,19,23,79.25,96.5,82.6666666666667,97,93,1.5375,1.22222222222222,18,9,18.3,11.8181818181818,87.625,91.875,100,99,60.3333333333333,100,8,2.4,5.85714285714286,9.55555555555556,3.71428571428571,9.64,1.82857142857143,100,21.8888888888889,51,19,79.5,2.43333333333333,1.1625,90.5,85.625,88.3333333333333,89.375,10,1800,34,33,57.5,99,Western Asia,Asia
Bangladesh,102,6.9,4.5,2.2,26,94,96,3,2.4,5,5.3,5.5,2.1,3.4,55,56,57,1,40,94,21,150494,31601,55515,14421,95,134,10,16,29,26,42,59,69,96,157.166666666667,8,7,8,7.2,37.8,34,18,20,56.3333333333333,19.8,36.2,6.82,1.98,3.2,61,0.125,0.15,0.125,0.22,71,1,74,133,35,96,36,226,139,84,44,48,46,60,64,90,220,240,23,10,6,84,99,47,36,20,3016,12,64,25,32,54,5.5,2.1,97,37,17,2,80,81,85,96,71,55,50,21,39,36,28,2.4,1.4,30,41,67,45,6,3,1.5,19,9,10,13,22,170,78,17,36.6666666666667,96,Southern Asia,Asia
Barbados,109,3.1,1.7,1.6,10,83.5714285714286,91,10.3448275862069,4.8,0.4,-0.5,-1.2,2.9,0.5,100,100,100,1,20.3333333333333,89.3846153846154,14,274,38,59,15,94.0689655172414,0,1.78571428571429,2.56521739130435,83.56,81.25,69,75,77,91,217.035714285714,1,35.8,40.5789473684211,25.1818181818182,50.5454545454546,38.1428571428571,42.5454545454546,21.25,50.75,30.75,44.4166666666667,3.13636363636364,1.64166666666667,2.7,61.5862068965517,0.2,0.3,0.3,0.9,71.5714285714286,4,77.6666666666667,50,64.2777777777778,91,51.15,47,18,17,18,22,20,98,33.7826086956522,33.6818181818182,0,51,9,8,9,66.2666666666667,93,22,16,11,3,65.375,94.625,75.75,100,92.15,2.325,1.375,16,18,25.5263157894737,6.91304347826087,100,100,100,93,44.4615384615385,100,13.8333333333333,3.58333333333333,9.92857142857143,6.04166666666667,5.64285714285714,6.04166666666667,1.9,19,18.5652173913043,-10,-15,79.8461538461538,1.20769230769231,1.07142857142857,91.8461538461538,84.6428571428571,89.3181818181818,89,12,1300,44,46.2727272727273,63.5,91,Latin America and the Caribbean,Americas
Belarus,118,2.3,1.9,1.5,3,87,21,4,3.1,2.3,5.3,8.1,1,1.2,97,93,91,0.9,3,100,11,9559,1025,1766,527,99,1,1,2,100,80,71,71,70,98,6,20,39,43.5,33,45,33,41,28,42,37,48,1.4,1.3,1.5,73,0.2,0.4,0.3,0.4,38,4,84,21,90,98,21,46.5714285714286,17,14,5,6,6,157,9,4,1,4,7,11,14,94,99,16,14,11,107,100,100,100,100,100,1,1,14,4,22,10,99,100,100,99,67,99,2,0,2,1,1,6.7,1.7,100,4,67,59,98.5,1,1,99,99,99,99,4,16300,36,63,64,98,Eastern Europe,Europe
Belgium,107,2.2,1.6,1.8,2,87,98,22.9166666666667,4.3,5.4,4,2.7,1.7,-0.7,100,100,100,1,3.16666666666667,99.375,11,10754,1207,2182,619,89,1,0.875,4.25,100,80.4285714285714,71,76,80,97,6,20,39.2,41.3333333333333,27.2,53.6,32.3333333333333,38,22,48.6666666666667,32.8,48.2,2.58,1.54,2.56666666666667,75,0.2,0.2,0.2,0.3,50,7,66.5714285714286,11,83.2857142857143,98,35.125,24,10,6,4,5,4,169,22.4444444444444,11.75,11.4,8,12,11,10,65.0909090909091,99,15,12,11,123,98.5,99.625,98.8888888888889,100,99.6666666666667,1,1,9,4,18,4,100,100,100,95,68.8333333333333,100,3.71428571428571,1.57142857142857,2.625,2.375,2.25,3.85,1.325,50,9.375,57,26,97.7142857142857,1,1,99.4285714285714,99.1428571428571,99.1428571428571,99,7.5,7500,38.8571428571429,54.6666666666667,60.6666666666667,98,Western Europe,Europe
Belize,104,6.3,4.5,2.7,8,88,95,11,4.06774193548387,5.1,4.5,4,1.7,2.4,87,90,93,1.1,19,98,23,318,73,131,37,98,0,1,2,89,81.25,66,72,76,95,2,5,39,40,28,55,38.1428571428571,42.5454545454546,21.25,50.75,29,49,2,1.7,2.7,34,1,1,1,2.3,71.5714285714286,4,71,90,71,95,51,105.709677419355,44,26,15,19,17,106,10,27,55,53,8,5,4,66.2666666666667,98,42,37,24,8,65.375,94.625,93,94,99,2.325,1.1,35,15,25.5263157894737,14,99,98,98,98,44,94,13.8333333333333,3.58333333333333,6,4,2,6.04166666666667,2.9,19,22,62,36,95,1,1,97,96,95,95,14,610,27,46.2727272727273,63.5,95,Latin America and the Caribbean,Americas
Benin,107,6.7,6.7,5.2,31,92,85,3,1.9,2.4,2.4,2.5,0,1.2,5,13,25,5,23,89,23,9100,2094,4568,1546,97,36,5,8,87,61,40,49,56,85,33,64,17,16,9,26,31,35,17,52,11,22,3.1,1.9,3,13,0.8,0.3,0.6,1.2,76,2,87.9285714285714,114,31,85,32,261,177,140,103,109,106,20,43,92,400,350,26,17,12,86,94,48,47,39,356,52,96,79,84,92,1.9,1.2,107,68,4,11,68,75,84,72,39.4782608695652,86,25,10,21,18,15,2.4,1.4,17,43,40,24,46,1.6,1.2,75,56,60,68,15,53,50,35,44,85,Sub-Saharan Africa,Africa
Bhutan,106,6.7,5.8,2.3,25,89,76,8,3.6,4.4,4.5,4.6,0.7,4.3,29,44,73,2.5,15,94,20,738,148,258,70,95,1,3,6,63,77,41,53,67,95,157.166666666667,1,22,21,7,32,34,30.5,20,56.3333333333333,15,32,4.4,2.1,3.2,66,0.2,0.3,0.2,0.3,67,5,74,59,74,95,59,286,138,89,50,57,54,51,49,66,260,180,23,14,7,96,98,47,38,20,15,34,95,54,65,90,2.8,1.6,96,42,12,8,94,96,100,95,49,97,16,7,14,13,11,2.2,1.3,4,34,61,40,100,1,1,100,100,100,100,10,210,61,17,36.6666666666667,95,Southern Asia,Asia
Bolivia (Plurinational State of),107,6.6,4.9,3.3,22,74,82,8,3.2,3.9,4.1,4.3,1.5,1.9,10,27,35,3.5,20,96,22,10088,2232,4254,1230,90,13,1,1,68,72,46,59,67,82,1,17,22,24,5,40,24,28,11,45,9,32,8.4,3.5,4.3,61,0.383333333333333,0.2,0.1,0.3,83,3,77.6666666666667,89,51,82,64,226,120,81,48,54,51,55,60,40,310,190,20,11,7,89,90,46,36,26,264,38,99,51,71,88,2.6,1.7,83,39,19,9,71,88,96,84,64,86,8,2,6,4,3,3.8,2.3,19,27,58,37,68,1.3,1.1,90,72,76,79,6,140,35,46.2727272727273,41,82,Latin America and the Caribbean,Americas
Bosnia and Herzegovina,107,2.9,1.7,1.1,5,87,85,16,5.68,6.7,4.3,2,2.6,1.9,92,95,99,1.1,2.66666666666667,100,12,3752,434,686,167,94,0,0,4,100,80.75,66,67,76,88,25.25,60.6666666666667,45,44,46,49,32,35,19,52,42,46,1.1,1.1,3.1,36,0.125,0.16,0.125,0.285714285714286,29,7,38,17,91,89,57,38.6,19,10,7,9,8,145,18,10,3,8,7,9,10,62,94,23,15,8,32,99,100,100,100,100,1,1,17,7,26.4285714285714,26,98,99,100,89,73,99,2,3,1,1,2,0.5,0.7,100,10,59,20,99,1,1,100,100,100,99,5,11400,35,50.5,59,88,Southern Europe,Europe
Botswana,96,6.6,4.7,2.7,11,92,96,1,4.5,-4.3,3.4,10.4,1.7,2.6,41,62,75,1.8,28.1219512195122,83.4358974358974,21,2031,434,788,229,99,1,4,7,99,73,55,64,53,93,160,300,27.2432432432432,29.0526315789474,18.5806451612903,38.3870967741935,33.5925925925926,36.6896551724138,23.8260869565217,47.0869565217391,24.3513513513513,36.8648648648649,3.91290322580645,1.87567567567568,2.56086956521739,53,9,4.1,6.6,23.4,46,8,87.9285714285714,51,14,96,40,131,53,81,24,28,26,80,20,6,160,160,13,7,13,65,98,46,35,23,47,84,100,90,95,99,1.2,1.1,41,20,5.36585365853659,11,92,96,99,94,39.4782608695652,94,16,4,21.8461538461538,11,14.8717948717949,4,1.56666666666667,100,31,51,68,37.975,2.91,1.2,67.675,67,72,78,13,220,49,36.551724137931,51.1851851851852,96,Sub-Saharan Africa,Africa
Brazil,110,5,2.8,1.8,10,92,97,19,4,4.9,6.3,7.5,2.9,2.1,44,79,85,1.9,20.3333333333333,88,17,196655,33906,59010,14662,99,44,1.78571428571429,2,98,91,59,66,73,96,200,490,35.8,40.5789473684211,25.1818181818182,50.5454545454546,38.1428571428571,42.5454545454546,21.25,50.75,30.75,44.4166666666667,3.13636363636364,1.64166666666667,2.7,81,0.1,0.1,0.1,0.3,70,4,77.6666666666667,71,50,97,43,129,58,36,14,17,16,107,41,25,75,56,10,7,6,96,99,35,24,15,2996,65.375,94.625,94,97,98,2.325,1,49,14,50,7,85,98,100,97,44.4615384615385,98,13.8333333333333,3.58333333333333,2,2,2,6.04166666666667,0.8,19,7,73,56,79.8461538461538,1.20769230769231,1.07142857142857,91.8461538461538,84.6428571428571,93,89,8,910,44,46.2727272727273,63.5,96,Latin America and the Caribbean,Americas
Brunei Darussalam,106,5.8,3.5,2,4,95,96,8.125,4.26666666666667,2.5,2.6,2.6,2.4,2.7,60.7777777777778,71.3,85.5,1.66666666666667,14.1428571428571,89.8571428571429,16,406,65,124,37,96,0,5.625,8.66666666666667,100,69,67,73,78,93,53.7777777777778,168.555555555556,29.5714285714286,30.8571428571429,23.1428571428571,40.2857142857143,19.3333333333333,26.3333333333333,14.3333333333333,42,28.5,34.8333333333333,2.55714285714286,1.41666666666667,5.76666666666667,53.375,0.2,0.185714285714286,0.171428571428571,0.5,73,2.4,74,18,63.625,99,53.25,101.166666666667,12,10,7,8,7,151,34.25,41.7142857142857,222.333333333333,24,7,4,3,59.6666666666667,99,36,29,19,8,46.125,90.25,59.5,100,84.125,5.675,2.0875,9,6,10.8571428571429,5,79,84.8,92.9,91,49.2857142857143,99,30,13.5714285714286,25.4285714285714,20.2,17,2.98571428571429,1.62857142857143,59.8333333333333,30.9,41,25,59.8571428571429,1.68571428571429,1.2,85.2857142857143,70.125,73.875,82.125,10.4,1900,49.75,33,53.1428571428572,97,South-eastern Asia,Asia
Bulgaria,110,2.2,1.7,1.5,7,87,95,14,2.9,0.7,2.9,4.9,1.1,0.6,100,100,100,1,3.66666666666667,100,9,7446,696,1249,378,98,1,1,3.66666666666667,93,80,71,71,73,96,1,4,39,43.5,33,45,33,41,28,42,37,48,1.4,1.3,1.5,71.6,0.1,0.1,0.1,0.1,45.75,4,77,48,75,95,42.3333333333333,39,22,21,11,13,12,128,22.25,4,8,11,9,12,15,100,96,16,12,10,75,98.6666666666667,99.6666666666667,98.75,100,99.75,1,1,19,11,31,14,100,100,100,95,67,97.4,3.5,0.5,3.33333333333333,2.66666666666667,2,7.45,1.66666666666667,100,9,45,42,98.5,1,1,99,99,99,99,9,5900,34.5,63,64,95,Eastern Europe,Europe
Burkina Faso,104,6.6,6.8,5.8,34,88,91,3,1.7,1.4,1.7,2,-0.2,0.8,6,17,50,8.3,28,89,23,16968,3978,8824,3047,99,101,7,11,66,34,41,49,55,91,56,120,29,31,8,37,31,36,23.8260869565217,47.0869565217391,24,46,4.4,1.9,2.56086956521739,16,0.6,0.3,0.5,1.1,61,4,83,130,56,90,20,291,208,182,142,151,146,9,25,80,340,300,23,17,12,34,93,48,47,43,730,46,92,61,66,93,2,1.5,105,82,2,6.61111111111111,73,79,95,63,47,94,38,18,21.8461538461538,26,14.8717948717949,2.1,1.56666666666667,32,35,30,19,62,1.5,1.3,95,74,77,93,16,55,21,65,75,91,Sub-Saharan Africa,Africa
Burundi,106,6.8,6.5,4.2,43,80,96,1,1.1,1,1.3,1.5,0.2,2.1,46,46,49,1.1,11,82,23,8575,1946,3813,1221,90,39,8,6,60,33,44,46,50,96,38,80,43,45,18.5806451612903,38.3870967741935,45,47,23.8260869565217,47.0869565217391,43,59,3.91290322580645,1.4,2.56086956521739,22,0.6,0.3,0.4,1.3,70,5,87.9285714285714,65,55,94,49.4090909090909,229,183,165,133,145,139,10,69,79,500,800,20,19,14,98,99,44,46,34,288,51,81,58,60,88,1.6,1.5,110,86,4,3,71,72,83,92,43,99,41,17,30,29,18,2.4,1.7,3,58,24,15,64,1.4,1.2,87,74,75,87,11,31,38,36.551724137931,51.1851851851852,96,Sub-Saharan Africa,Africa
Cambodia,105,5.9,5.7,2.5,19,91,94,1,4.26666666666667,1.4,4.8,7.9,0.2,3.9,20,31,73,3.7,7,92,23,14305,3222,5480,1505,94,13,7,11,54,59,44,56,63,94,31,64,43,44,28,58,41,44,30,64,41,55,2.1,1.3,2.1,51,0.1,0.1,0.1,0.6,82,2,74,48,64,94,65,101.166666666667,117,102,37,47,43,62,74,43,210,250,20,12,8,83,96,42,44,22,317,49,97,67,71,95,2,1.4,85,36,3,2,58,64,87,93,39,89,35,16,30,28,19,2.2,1.6,23,40,64,58,48,1.6,1.2,78,60,62,74,11,150,34,33,53.1428571428572,94,South-eastern Asia,Asia
Cameroon,104,6.2,5.9,4.4,33,75,66,4,1.8,0.4,0.6,0.8,0.2,1.4,36,49,58,1.6,33,87,22,20030,4481,9420,3102,80,88,5,6,61,50.6666666666667,46,53,52,66,280,550,32,32,12,50,33.5925925925926,34,23.8260869565217,47.0869565217391,18,42,4,2.4,2.56086956521739,23,2.9,1.2,2.1,4.6,63,2,93,127,30,67,20,206,145,140,120,135,127,11,20,24,670,690,19,14,14,49,90,45,42,36,716,23,98,47,64,87,4.4,1.9,90,79,2,6,52,77,95,76,39.4782608695652,85,25.1515151515152,11.9393939393939,20,15,7,2.30606060606061,2.8,9,33,12,9,51,1.8,1.5,91,58,70,86,11,31,17,47,67,66,Sub-Saharan Africa,Africa
Canada,106,2.2,1.7,1.7,4,83.5714285714286,95,10.3448275862069,4.9,2.9,1.9,0.9,1.5,-0.1,99,100,100,1,20.3333333333333,89.3846153846154,12,34350,4137,6926,1936,94.0689655172414,2,0,0,99,99,73,77,81,70,13,71,35.8,40.5789473684211,25.1818181818182,50.5454545454546,38.1428571428571,42.5454545454546,21.25,50.75,30.75,44.4166666666667,3.13636363636364,1.64166666666667,2.7,74,0.1,0.1,0.1,0.3,71.5714285714286,7,77.6666666666667,14,64.2777777777778,99,51.15,22,8,6,5,6,6,157,33.7826086956522,33.6818181818182,13,12,7,7,8,66.2666666666667,98,17,14,11,388,65.375,94.625,75.75,100,92.15,2.325,1.375,7,5,26,8,99,100,100,98,44.4615384615385,100,13.8333333333333,3.58333333333333,9.92857142857143,1,5.64285714285714,6.04166666666667,1.9,19,3,33,10,79.8461538461538,1.20769230769231,1.07142857142857,91.8461538461538,84.6428571428571,89.3181818181818,89,6,5200,44,46.2727272727273,63.5,95,Northern America,Americas
Cape Verde,111,6.9,5.3,2.3,10,92,90,4,5.1,4,4.8,5.5,1.3,3.9,43,61,73,1.7,22,83.4358974358974,23,501,113,190,50,99,0,5.73809523809524,8.28888888888889,76,72,53,65,74,90,3,3,27.2432432432432,29.0526315789474,18.5806451612903,38.3870967741935,33.5925925925926,36.6896551724138,23.8260869565217,47.0869565217391,24.3513513513513,36.8648648648649,3.91290322580645,1.87567567567568,2.56086956521739,61,1.1,0.1,0.6,1,80,3,87.9285714285714,92,49.6818181818182,90,73,160,58,39,20,23,21,91,60,13,54,79,15,9,5,75,99,41,39,20,10,35.4047619047619,84.2142857142857,64,78,91,3.99285714285714,1.4,45,18,11,6.61111111111111,85,88,90,96,39.4782608695652,98,25.1515151515152,11.9393939393939,21.8461538461538,19.1777777777778,14.8717948717949,2.30606060606061,1.56666666666667,100,36.5333333333333,63,45,37.975,2.91,1.76976744186047,67.675,46.3023255813954,91,62.6744186046512,6,480,35.3333333333333,36.551724137931,51.1851851851852,90,Sub-Saharan Africa,Africa
Central African Republic,107,6,5.8,4.5,46,80,54,3,1.5,-0.2,0.2,0.5,0.1,1.1,28,34,43,1.5,45,62,23,4487,1030,2098,658,74,25,8,7,53,38,42,49,48,54,62,130,16,17,14,23,26,26,19,33,13,21,1.6,1.6,1.7,15,2.6,1.2,1.9,4.6,56,2,92,133,30,47,43,226,169,172,157,170,164,6,34,32,540,890,23,17,16,65,64,43,41,35,156,33,87,38,54,83,2.6,2.2,112,108,5,2,51,67,92,62,31,68,26,19,24,24,23,1.4,1,37.2162162162162,41,3,5,46,1.8,1.5,85,52,61,78,14,26,16,59,73,54,Sub-Saharan Africa,Africa
Chad,106,6.5,6.7,5.9,42,60,22,3,1.1,1,1,1,-0.1,0.6,6,13,30,5,47,94,23,11525,2690,5992,2047,53,79,13,16,16,23,44,51,50,22,100,210,10,10,6,18,33.5925925925926,36.6896551724138,23.8260869565217,47.0869565217391,7,18,2.9,2.6,2.56086956521739,5,2.1,0.9,1.5,3.1,46,4,84,193,26,31,29,257,208,189,160,177,169,4,3,59,1100,1100,22,17,16,54,45,46,47,44,511,8,61,12,23,60,7.6,5.1,113,97,2,3,44,51,70,28,31,53,33,21,33,30,22,1.6,1.5,11,39,19,10,5,9.2,4.9,46,9,16,42,20,15,13,57,51.1851851851852,22,Sub-Saharan Africa,Africa
Chile,108,4,2.6,1.8,5,83.5714285714286,94,15,7.4,5.5,3.6,2,2.1,1.7,83,96,98,1.2,20.3333333333333,89.3846153846154,16,17270,2769,4615,1222,91,2,1.78571428571429,2.56521739130435,100,81.25,62,74,79,94,5,51,35.8,40.5789473684211,25.1818181818182,50.5454545454546,38.1428571428571,42.5454545454546,21.25,50.75,30.75,44.4166666666667,3.13636363636364,1.64166666666667,2.7,58,0.383333333333333,0.3,0.2,0.5,71.5714285714286,4,77.6666666666667,54,64.2777777777778,93,51.15,82,19,11,8,10,9,141,33.7826086956522,33.6818181818182,20,25,10,6,6,66.2666666666667,98,29,23,14,245,65.375,94.625,99,100,100,2.325,1,16,8,25.5263157894737,10,75,96,99,91,44.4615384615385,94.6470588235294,13.8333333333333,3.58333333333333,9.92857142857143,6.04166666666667,5.64285714285714,6.04166666666667,1.9,19,18.5652173913043,53,19,79.8461538461538,1.20769230769231,1.07142857142857,91.8461538461538,84.6428571428571,100,89,6,2200,44,46.2727272727273,63.5,94,Latin America and the Caribbean,Americas
China,105,5.5,2.3,1.6,9,89,54.5,2,4.3,3.3,5.8,7.9,4.3,1.9,56,64,74,1.3,5,99,15,1347565,195432,317892,82205,99,249,3.33333333333333,3,98,85.5,63,69,73,99,231,780,18.3333333333333,21,15.5,38.5,24,29,12,48,15.3333333333333,23.6666666666667,2.45,1.86666666666667,4.1,85,0.1,0.1,0.1,0.2,43,2,46,6,77,99,41,117,49,35,14,15,15,115,28,48,30,37,9,7,7,97,99,36,21,12,16364,76,95.5,99,100,100,1.35,1,39,13,27,7,85,91,98,99,80,94,15,6,4,4,1,2.6,3.3,100,10,70,58,73.5,1.45,1.06666666666667,94,88,89.6666666666667,93,3,1700,51.6666666666667,65,69,99,Eastern Asia,Asia
Colombia,110,5.6,3.1,2.3,11,79,85,19,5.6,3.2,3.2,3.1,2.9,1.3,63,77,82,1.3,20,95,19,46927,8759,15951,4509,83,16,1,1,99,89,61,68,74,85,29,150,21,24,15,32,38.1428571428571,42.5454545454546,21.25,50.75,21,30,2.2,1.4,2.7,79,0.1,0.4,0.3,0.5,86,5,77.6666666666667,85,64,85,57,105,34,25,16,20,18,102,43,33,63,92,9,6,5,66.2666666666667,95,38,27,19,910,84,99,86,99,98,1.2,1.1,28,15,43,5,72,92,99,88,44.4615384615385,97,6,2,5,3,3,3,1.6,19,13,48,29,79.8461538461538,1.20769230769231,1,91.8461538461538,95,97,97,6,430,54,39,63.5,85,Latin America and the Caribbean,Americas
