"Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"Poland","Total","2007-2011","UN_Nationally representative sources, including household surveys and vital registration","Deaths per 100,000 live births","2","1"
"Republic of Moldova","Total","2007-2011","UN_Nationally representative sources, including household surveys and vital registration","Deaths per 100,000 live births","15","1"
"Romania","Total","2007-2011","UN_Nationally representative sources, including household surveys and vital registration","Deaths per 100,000 live births","21","1"
"Russian Federation","Total","2007-2011","UN_Nationally representative sources, including household surveys and vital registration","Deaths per 100,000 live births","17","1"
"Rwanda","Total","2007-2011","UN_Nationally representative sources, including household surveys and vital registration","Deaths per 100,000 live births","480","1"
"Saint Kitts and Nevis","Total","2007-2011","UN_Nationally representative sources, including household surveys and vital registration","Deaths per 100,000 live births","0","1"
"Saint Lucia","Total","2007-2011","UN_Nationally representative sources, including household surveys and vital registration","Deaths per 100,000 live births","0","2"
"Saint Vincent and the Grenadines","Total","2007-2011","UN_Nationally representative sources, including household surveys and vital registration","Deaths per 100,000 live births","0","2"
"Samoa","Total","2007-2011","UN_Nationally representative sources, including household surveys and vital registration","Deaths per 100,000 live births","29","2"
"Sao Tome and Principe","Total","2007-2011","UN_Nationally representative sources, including household surveys and vital registration","Deaths per 100,000 live births","160","1"
"Senegal","Total","2007-2011","UN_Nationally representative sources, including household surveys and vital registration","Deaths per 100,000 live births","390","1"
"Serbia","Total","2007-2011","UN_Nationally representative sources, including household surveys and vital registration","Deaths per 100,000 live births","9","1"
"Seychelles","Total","2007-2011","UN_Nationally representative sources, including household surveys and vital registration","Deaths per 100,000 live births","57","2"
"Sierra Leone","Total","2007-2011","UN_Nationally representative sources, including household surveys and vital registration","Deaths per 100,000 live births","860","1"
"Slovakia","Total","2007-2011","UN_Nationally representative sources, including household surveys and vital registration","Deaths per 100,000 live births","10","1"
"Slovenia","Total","2007-2011","UN_Nationally representative sources, including household surveys and vital registration","Deaths per 100,000 live births","10","1"
"Solomon Islands","Total","2007-2011","UN_Nationally representative sources, including household surveys and vital registration","Deaths per 100,000 live births","150","1"
"Somalia","Total","2007-2011","UN_Nationally representative sources, including household surveys and vital registration","Deaths per 100,000 live births","1000","2"
"South Africa","Total","2007-2011","UN_Nationally representative sources, including household surveys and vital registration","Deaths per 100,000 live births","400","2"
"South Sudan","Total","2007-2011","UN_Nationally representative sources, including household surveys and vital registration","Deaths per 100,000 live births","2100","3"
"Sri Lanka","Total","2007-2011","UN_Nationally representative sources, including household surveys and vital registration","Deaths per 100,000 live births","39","2"
"Sudan","Total","2007-2011","UN_Nationally representative sources, including household surveys and vital registration","Deaths per 100,000 live births","94","3"
"Suriname","Total","2007-2011","UN_Nationally representative sources, including household surveys and vital registration","Deaths per 100,000 live births","180","1"
"Swaziland","Total","2007-2011","UN_Nationally representative sources, including household surveys and vital registration","Deaths per 100,000 live births","590","2"
"Syrian Arab Republic","Total","2007-2011","UN_Nationally representative sources, including household surveys and vital registration","Deaths per 100,000 live births","65","2"
"Tajikistan","Total","2007-2011","UN_Nationally representative sources, including household surveys and vital registration","Deaths per 100,000 live births","45","1"
"Thailand","Total","2007-2011","UN_Nationally representative sources, including household surveys and vital registration","Deaths per 100,000 live births","12","2"
"The former Yugoslav Republic of Macedonia","Total","2007-2011","UN_Nationally representative sources, including household surveys and vital registration","Deaths per 100,000 live births","4","1"
"Timor-Leste","Total","2007-2011","UN_Nationally representative sources, including household surveys and vital registration","Deaths per 100,000 live births","560","1"
"Tonga","Total","2007-2011","UN_Nationally representative sources, including household surveys and vital registration","Deaths per 100,000 live births","36","1"
"Turkey","Total","2007-2011","UN_Nationally representative sources, including household surveys and vital registration","Deaths per 100,000 live births","29","2"
"Turkmenistan","Total","2007-2011","UN_Nationally representative sources, including household surveys and vital registration","Deaths per 100,000 live births","12","1"
"Tuvalu","Total","2007-2011","UN_Nationally representative sources, including household surveys and vital registration","Deaths per 100,000 live births","0","2"
"Uganda","Total","2007-2011","UN_Nationally representative sources, including household surveys and vital registration","Deaths per 100,000 live births","440","1"
"Ukraine","Total","2007-2011","UN_Nationally representative sources, including household surveys and vital registration","Deaths per 100,000 live births","16","1"
"United Arab Emirates","Total","2007-2011","UN_Nationally representative sources, including household surveys and vital registration","Deaths per 100,000 live births","0","1"
"United Republic of Tanzania","Total","2007-2011","UN_Nationally representative sources, including household surveys and vital registration","Deaths per 100,000 live births","450","1"
