"Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"United Kingdom","Total","2007-2012","UN_Demographic and Health Surveys (DHS) and other national surveys","Percent","26","1"
"United Republic of Tanzania","Total","2007-2012","UN_Demographic and Health Surveys (DHS) and other national surveys","Percent","5","1"
"United States","Total","2007-2012","UN_Demographic and Health Surveys (DHS) and other national surveys","Percent","31","1"
"Uruguay","Total","2007-2012","UN_Demographic and Health Surveys (DHS) and other national surveys","Percent","34","1"
"Viet Nam","Total","2007-2012","UN_Demographic and Health Surveys (DHS) and other national surveys","Percent","20","1"
"Western and Central Africa","Total","2007-2012","UN_Demographic and Health Surveys (DHS) and other national surveys","Percent","4","4"
"World","Total","2007-2012","UN_Demographic and Health Surveys (DHS) and other national surveys","Percent","16","4"
"Yemen","Total","2007-2012","UN_Demographic and Health Surveys (DHS) and other national surveys","Percent","9","2"
"Zambia","Total","2007-2012","UN_Demographic and Health Surveys (DHS) and other national surveys","Percent","3","1"
"Zimbabwe","Total","2007-2012","UN_Demographic and Health Surveys (DHS) and other national surveys","Percent","5","1"

"fnSeqID","Footnote"
"1","Data refer to the most recent year available during the period specified in the column heading. "
"2","Data refer to the most recent year available during the period specified in the column heading. Data refer to years or periods other than those specified in the column heading. Such data are not included in the calculation of regional and global averages, with the exception of 2005-2006 data from India. Estimates from data years prior to 2000 are not displayed."
"3","Data refer to the most recent year available during the period specified in the column heading. Data differ from the standard definition or refer to only part of a country. If they fall within the noted reference period, such data are included in the calculation of regional and global averages."
"4","Data refer to the most recent year available during the period specified in the column heading. For a complete list of countries and territories in the regions, subregions and country categories, see page XX."
"5","Data refer to the most recent year available during the period specified in the column heading. Due to the cession in July 2011 of the Republic of South Sudan by the Republic of the Sudan, and its subsequent admission to the UN on 14 July 2011, disaggregated data for Sudan and South Sudan as separate States are not yet available for all indicators. In these cases, aggregated data are presented for Sudan pre-cession (see Memorandum item)."
