"Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"Mongolia","Total","2007-2010","UN_World Bank","Percent","1","1"
"Montenegro","Total","2007-2010","UN_World Bank","Percent","1","1"
"Morocco","Total","2007-2010","UN_World Bank","Percent","3","1"
"Mozambique","Total","2007-2010","UN_World Bank","Percent","1","1"
"Namibia","Total","2007-2010","UN_World Bank","Percent","3","1"
"Nepal","Total","2007-2010","UN_World Bank","Percent","2","1"
"Netherlands","Total","2007-2010","UN_World Bank","Percent","2","1"
"New Zealand","Total","2007-2010","UN_World Bank","Percent","1","1"
"Nicaragua","Total","2007-2010","UN_World Bank","Percent","1","1"
"Niger","Total","2007-2010","UN_World Bank","Percent","1","1"
"Nigeria","Total","2007-2010","UN_World Bank","Percent","1","1"
"Norway","Total","2007-2010","UN_World Bank","Percent","2","1"
"Oman","Total","2007-2010","UN_World Bank","Percent","10","1"
"Pakistan","Total","2007-2010","UN_World Bank","Percent","3","1"
"Papua New Guinea","Total","2007-2010","UN_World Bank","Percent","0","1"
"Paraguay","Total","2007-2010","UN_World Bank","Percent","1","1"
"Peru","Total","2007-2010","UN_World Bank","Percent","1","1"
"Philippines","Total","2007-2010","UN_World Bank","Percent","1","1"
"Poland","Total","2007-2010","UN_World Bank","Percent","2","1"
"Portugal","Total","2007-2010","UN_World Bank","Percent","2","1"
"Qatar","Total","2007-2010","UN_World Bank","Percent","2","1"
"Republic of Korea","Total","2007-2010","UN_World Bank","Percent","3","1"
"Republic of Moldova","Total","2007-2010","UN_World Bank","Percent","0","1"
"Romania","Total","2007-2010","UN_World Bank","Percent","2","1"
"Russian Federation","Total","2007-2010","UN_World Bank","Percent","4","1"
"Rwanda","Total","2007-2010","UN_World Bank","Percent","1","1"
"Saudi Arabia","Total","2007-2010","UN_World Bank","Percent","8","1"
"Senegal","Total","2007-2010","UN_World Bank","Percent","2","1"
"Serbia","Total","2007-2010","UN_World Bank","Percent","2","1"
"Seychelles","Total","2007-2010","UN_World Bank","Percent","1","1"
"Sierra Leone","Total","2007-2010","UN_World Bank","Percent","2","1"
"Singapore","Total","2007-2010","UN_World Bank","Percent","5","1"
"Slovakia","Total","2007-2010","UN_World Bank","Percent","1","1"
"Slovenia","Total","2007-2010","UN_World Bank","Percent","2","1"
"South Africa","Total","2007-2010","UN_World Bank","Percent","1","1"
"Spain","Total","2007-2010","UN_World Bank","Percent","1","1"
"Sri Lanka","Total","2007-2010","UN_World Bank","Percent","4","1"
"Sub-Saharan Africa","Total","2007-2010","UN_World Bank","Percent","1","2"
"Swaziland","Total","2007-2010","UN_World Bank","Percent","3","1"
"Sweden","Total","2007-2010","UN_World Bank","Percent","1","1"
"Switzerland","Total","2007-2010","UN_World Bank","Percent","1","1"
"Syrian Arab Republic","Total","2007-2010","UN_World Bank","Percent","4","1"
"Thailand","Total","2007-2010","UN_World Bank","Percent","2","1"
"The former Yugoslav Republic of Macedonia","Total","2007-2010","UN_World Bank","Percent","2","1"
"Timor-Leste","Total","2007-2010","UN_World Bank","Percent","5","1"
"Togo","Total","2007-2010","UN_World Bank","Percent","2","1"
"Tunisia","Total","2007-2010","UN_World Bank","Percent","1","1"
"Turkey","Total","2007-2010","UN_World Bank","Percent","3","1"
"Uganda","Total","2007-2010","UN_World Bank","Percent","2","1"
"Ukraine","Total","2007-2010","UN_World Bank","Percent","3","1"
"United Arab Emirates","Total","2007-2010","UN_World Bank","Percent","6","1"
"United Kingdom","Total","2007-2010","UN_World Bank","Percent","3","1"
"United Republic of Tanzania","Total","2007-2010","UN_World Bank","Percent","1","1"
"United States","Total","2007-2010","UN_World Bank","Percent","5","1"
"Uruguay","Total","2007-2010","UN_World Bank","Percent","2","1"
"Venezuela (Bolivarian Republic of)","Total","2007-2010","UN_World Bank","Percent","1","1"
"Viet Nam","Total","2007-2010","UN_World Bank","Percent","2","1"
"World","Total","2007-2010","UN_World Bank","Percent","3","3"
"Yemen","Total","2007-2010","UN_World Bank","Percent","4","1"
"Zambia","Total","2007-2010","UN_World Bank","Percent","2","1"
"Zimbabwe","Total","2007-2010","UN_World Bank","Percent","1","1"

"fnSeqID","Footnote"
"1","Data refer to the most recent year available during the period specified in the column heading. "
"2","Data refer to the most recent year available during the period specified in the column heading. For a complete list of countries and territories in the regions, subregions and country categories, see page XX."
"3","Data refer to the most recent year available during the period specified in the column heading. For a complete list of countries and territories in the regions, subregions and country categories, see page XX. Excludes China."
