"Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"Haiti","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","41",""
"Honduras","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","104",""
"Hungary","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","117",""
"Iceland","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","106",""
"India","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","72",""
"Indonesia","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","98",""
"Iran (Islamic Republic of)","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","75",""
"Iraq","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","78",""
"Ireland","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","108",""
"Israel","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","122",""
"Italy","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","152",""
"Jamaica","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","108",""
"Japan","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","103",""
"Jordan","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","118",""
"Kazakhstan","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","143",""
"Kenya","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","65",""
"Kiribati","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","14",""
"Kyrgyzstan","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","105",""
"Lao People's Democratic Republic","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","87",""
"Latin America and Caribbean","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","107","1"
"Latvia","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","103",""
"Least Developed Countries/Territories","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","42","1"
"Lebanon","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","79",""
"Lesotho","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","48",""
"Liberia","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","49",""
"Libya","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","156",""
"Liechtenstein","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","102",""
"Lithuania","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","151",""
"Luxembourg","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","148",""
"Madagascar","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","38",""
"Malawi","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","25",""
"Malaysia","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","127",""
"Maldives","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","166",""
"Mali","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","68",""
"Malta","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","125",""
"Mauritania","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","93",""
"Mauritius","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","99",""
"Mexico","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","82",""
"Middle East and North Africa","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","94","1"
"Monaco","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","86",""
"Mongolia","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","105",""
"Morocco","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","113",""
"Mozambique","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","33",""
"Myanmar","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","3",""
"Namibia","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","105",""
"Nauru","Total","2011","UN_International Telecommunications Union, Geneva","Per 100 population","65",""
