"Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"Ethiopia","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","350","1"
"Fiji","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","26","1"
"Finland","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","5","1"
"France","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","8","1"
"Gabon","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","230","1"
"Gambia","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","360","1"
"Georgia","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","67","1"
"Germany","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","7","1"
"Ghana","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","350","1"
"Greece","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","3","1"
"Grenada","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","24","1"
"Guatemala","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","120","1"
"Guinea","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","610","1"
"Guinea-Bissau","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","790","1"
"Guyana","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","280","1"
"Haiti","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","350","1"
"Honduras","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","100","1"
"Hungary","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","21","1"
"Iceland","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","5","1"
"India","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","200","1"
"Indonesia","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","220","1"
"Iran (Islamic Republic of)","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","21","1"
"Iraq","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","63","1"
"Ireland","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","6","1"
"Israel","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","7","1"
"Italy","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","4","1"
"Jamaica","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","110","1"
"Japan","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","5","1"
"Jordan","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","63","1"
"Kazakhstan","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","51","1"
"Kenya","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","360","1"
"Kuwait","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","14","1"
"Kyrgyzstan","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","71","1"
"Lao People's Democratic Republic","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","470","1"
"Latin America and Caribbean","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","81","2"
"Latvia","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","34","1"
"Least Developed Countries/Territories","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","Deaths per 100,000 live births","430","2"
