"Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"Sub-Saharan Africa","Total 0-17 yr","2011","UN_Joint United Nations Programme on HIV/AIDS (UNAIDS), Report on the Global AIDS Epidemic estimates, 2012","Thousand","15200","1"
"Swaziland","Total 0-17 yr","2011","UN_Joint United Nations Programme on HIV/AIDS (UNAIDS), Report on the Global AIDS Epidemic estimates, 2012","Thousand","75",""
"Togo","Total 0-17 yr","2011","UN_Joint United Nations Programme on HIV/AIDS (UNAIDS), Report on the Global AIDS Epidemic estimates, 2012","Thousand","89",""
"Uganda","Total 0-17 yr","2011","UN_Joint United Nations Programme on HIV/AIDS (UNAIDS), Report on the Global AIDS Epidemic estimates, 2012","Thousand","1100",""
"United Republic of Tanzania","Total 0-17 yr","2011","UN_Joint United Nations Programme on HIV/AIDS (UNAIDS), Report on the Global AIDS Epidemic estimates, 2012","Thousand","1300",""
"Western and Central Africa","Total 0-17 yr","2011","UN_Joint United Nations Programme on HIV/AIDS (UNAIDS), Report on the Global AIDS Epidemic estimates, 2012","Thousand","4500","1"
"World","Total 0-17 yr","2011","UN_Joint United Nations Programme on HIV/AIDS (UNAIDS), Report on the Global AIDS Epidemic estimates, 2012","Thousand","17300","1"
"Zambia","Total 0-17 yr","2011","UN_Joint United Nations Programme on HIV/AIDS (UNAIDS), Report on the Global AIDS Epidemic estimates, 2012","Thousand","680",""
"Zimbabwe","Total 0-17 yr","2011","UN_Joint United Nations Programme on HIV/AIDS (UNAIDS), Report on the Global AIDS Epidemic estimates, 2012","Thousand","1000",""

"fnSeqID","Footnote"
"1","For a complete list of countries and territories in the regions, subregions and country categories, see page XX."
