"Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"Gabon","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","69","1"
"Gambia","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","99","1"
"Georgia","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","95","1"
"Germany","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","99","1"
"Ghana","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","94","1"
"Greece","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","99","1"
"Grenada","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","98","1"
"Guatemala","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","91","1"
"Guinea","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","86","1"
"Guinea-Bissau","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","92","1"
"Guyana","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","97","1"
"Haiti","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","83","1"
"Honduras","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","99","1"
"Hungary","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","99","1"
"Iceland","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","98","1"
"India","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","83","1"
"Indonesia","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","86","1"
"Iran (Islamic Republic of)","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","99","1"
"Iraq","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","90","1"
"Ireland","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","98","1"
"Israel","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","96","1"
"Italy","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","98","1"
"Jamaica","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","99","1"
"Japan","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","99","1"
"Jordan","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","98","1"
"Kazakhstan","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","99","1"
"Kenya","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","95","1"
"Kiribati","Total 1 yr","2011","UN_UNICEF and World Health Organization (WHO)","Percent","99","1"
