"Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"Romania","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","1 in n","2600","1"
"Russian Federation","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","1 in n","2000","1"
"Rwanda","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","1 in n","54","1"
"Saint Lucia","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","1 in n","1400","1"
"Saint Vincent and the Grenadines","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","1 in n","940","1"
"Samoa","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","1 in n","260","1"
"Sao Tome and Principe","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","1 in n","330","1"
"Saudi Arabia","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","1 in n","1400","1"
"Senegal","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","1 in n","54","1"
"Serbia","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","1 in n","4900","1"
"Sierra Leone","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","1 in n","23","1"
"Singapore","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","1 in n","25300","1"
"Slovakia","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","1 in n","12200","1"
"Slovenia","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","1 in n","5900","1"
"Solomon Islands","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","1 in n","240","1"
"Somalia","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","1 in n","16","1"
"South Africa","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","1 in n","140","1"
"South Asia","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","1 in n","150","2"
"Spain","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","1 in n","12000","1"
"Sri Lanka","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","1 in n","1200","1"
"State of Palestine","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","1 in n","330","1"
"Sub-Saharan Africa","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","1 in n","39","2"
"Sudan (pre-cession)","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","1 in n","31","3"
"Suriname","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","1 in n","320","1"
"Swaziland","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","1 in n","95","1"
"Sweden","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","1 in n","14100","1"
"Switzerland","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","1 in n","9500","1"
"Syrian Arab Republic","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","1 in n","460","1"
"Tajikistan","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","1 in n","430","1"
"Thailand","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","1 in n","1400","1"
"The former Yugoslav Republic of Macedonia","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","1 in n","6300","1"
"Timor-Leste","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","1 in n","55","1"
"Togo","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","1 in n","80","1"
"Tonga","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","1 in n","230","1"
"Trinidad and Tobago","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","1 in n","1300","1"
"Tunisia","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","1 in n","860","1"
"Turkey","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","1 in n","2200","1"
"Turkmenistan","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","1 in n","590","1"
"Uganda","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","1 in n","49","1"
"Ukraine","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","1 in n","2200","1"
"United Arab Emirates","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","1 in n","4000","1"
"United Kingdom","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","1 in n","4600","1"
"United Republic of Tanzania","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","1 in n","38","1"
"United States","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","1 in n","2400","1"
"Uruguay","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","1 in n","1600","1"
"Uzbekistan","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","1 in n","1400","1"
"Vanuatu","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","1 in n","230","1"
"Venezuela (Bolivarian Republic of)","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","1 in n","410","1"
"Viet Nam","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","1 in n","870","1"
"Western and Central Africa","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","1 in n","32","2"
"World","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","1 in n","180","2"
"Yemen","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","1 in n","90","1"
"Zambia","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","1 in n","37","1"
"Zimbabwe","Total","2010","UN_WHO, UNICEF, UNFPA and World Bank","1 in n","52","1"

"fnSeqID","Footnote"
"1","The maternal mortality data in the column headed 'reported' refer to data reported by national authorities. The data in the column headed 'adjusted' refer to the 2010 United Nations inter-agency maternal mortality estimates that were released in late 2012. Periodically, the United Nations Maternal Mortality Estimation Inter-agency Group (WHO, UNICEF, UNFPA and the World Bank) produces internationally comparable sets of maternal mortality data that account for the well-documented problems of under-reporting and misclassification of maternal deaths, including also estimates for countries with no data. Please note that these values are not comparable with previously reported maternal mortality ratio 'adjusted' values, mainly due to an increase in the number of data sources and countries included in the latest round of estimation. Comparable time series on maternal mortality ratios for the years 1990, 1995, 2000, 2005 and 2010 are available at <www.childinfo.org>."
"2","The maternal mortality data in the column headed 'reported' refer to data reported by national authorities. The data in the column headed 'adjusted' refer to the 2010 United Nations inter-agency maternal mortality estimates that were released in late 2012. Periodically, the United Nations Maternal Mortality Estimation Inter-agency Group (WHO, UNICEF, UNFPA and the World Bank) produces internationally comparable sets of maternal mortality data that account for the well-documented problems of under-reporting and misclassification of maternal deaths, including also estimates for countries with no data. Please note that these values are not comparable with previously reported maternal mortality ratio 'adjusted' values, mainly due to an increase in the number of data sources and countries included in the latest round of estimation. Comparable time series on maternal mortality ratios for the years 1990, 1995, 2000, 2005 and 2010 are available at <www.childinfo.org>. For a complete list of countries and territories in the regions, subregions and country categories, see page XX."
"3","The maternal mortality data in the column headed 'reported' refer to data reported by national authorities. The data in the column headed 'adjusted' refer to the 2010 United Nations inter-agency maternal mortality estimates that were released in late 2012. Periodically, the United Nations Maternal Mortality Estimation Inter-agency Group (WHO, UNICEF, UNFPA and the World Bank) produces internationally comparable sets of maternal mortality data that account for the well-documented problems of under-reporting and misclassification of maternal deaths, including also estimates for countries with no data. Please note that these values are not comparable with previously reported maternal mortality ratio 'adjusted' values, mainly due to an increase in the number of data sources and countries included in the latest round of estimation. Comparable time series on maternal mortality ratios for the years 1990, 1995, 2000, 2005 and 2010 are available at <www.childinfo.org>. Due to the cession in July 2011 of the Republic of South Sudan by the Republic of the Sudan, and its subsequent admission to the UN on 14 July 2011, disaggregated data for Sudan and South Sudan as separate States are not yet available for all indicators. In these cases, aggregated data are presented for Sudan pre-cession (see Memorandum item)."
