"Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"Least Developed Countries/Territories","Total","2010","OECD_Organisation for Economic Co-operation and Development (OECD)","Percent","8","1"
"Lebanon","Total","2010","OECD_Organisation for Economic Co-operation and Development (OECD)","Percent","1",""
"Lesotho","Total","2010","OECD_Organisation for Economic Co-operation and Development (OECD)","Percent","10",""
"Liberia","Total","2010","OECD_Organisation for Economic Co-operation and Development (OECD)","Percent","177",""
"Madagascar","Total","2010","OECD_Organisation for Economic Co-operation and Development (OECD)","Percent","5",""
"Malawi","Total","2010","OECD_Organisation for Economic Co-operation and Development (OECD)","Percent","21",""
"Malaysia","Total","2010","OECD_Organisation for Economic Co-operation and Development (OECD)","Percent","0",""
"Maldives","Total","2010","OECD_Organisation for Economic Co-operation and Development (OECD)","Percent","8",""
"Mali","Total","2010","OECD_Organisation for Economic Co-operation and Development (OECD)","Percent","12",""
"Marshall Islands","Total","2010","OECD_Organisation for Economic Co-operation and Development (OECD)","Percent","49",""
"Mauritania","Total","2010","OECD_Organisation for Economic Co-operation and Development (OECD)","Percent","10",""
"Mauritius","Total","2010","OECD_Organisation for Economic Co-operation and Development (OECD)","Percent","1",""
"Mexico","Total","2010","OECD_Organisation for Economic Co-operation and Development (OECD)","Percent","0",""
"Micronesia (Federated States of)","Total","2010","OECD_Organisation for Economic Co-operation and Development (OECD)","Percent","41",""
"Middle East and North Africa","Total","2010","OECD_Organisation for Economic Co-operation and Development (OECD)","Percent","1","1"
"Mongolia","Total","2010","OECD_Organisation for Economic Co-operation and Development (OECD)","Percent","5",""
"Montenegro","Total","2010","OECD_Organisation for Economic Co-operation and Development (OECD)","Percent","2",""
"Morocco","Total","2010","OECD_Organisation for Economic Co-operation and Development (OECD)","Percent","1",""
"Mozambique","Total","2010","OECD_Organisation for Economic Co-operation and Development (OECD)","Percent","21",""
"Namibia","Total","2010","OECD_Organisation for Economic Co-operation and Development (OECD)","Percent","2",""
"Nepal","Total","2010","OECD_Organisation for Economic Co-operation and Development (OECD)","Percent","5",""
"Nicaragua","Total","2010","OECD_Organisation for Economic Co-operation and Development (OECD)","Percent","10",""
